"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
4327. 身边,1679,COMEDY,4327. 提起,4899,COMEDY
4328. 图书,4756,COMEDY,4328. 数据库,907,COMEDY
4329. 启用,4709,COMEDY,4329. 落,2369,TRAGEDY
4330. 火腿,3632,COMEDY,4330. 站,1412,COMEDY
4331. 施工,1882,TRAGEDY,4331. 礼貌,4301,COMEDY
4332. 经济,226,TRAGEDY,4332. 延长,2719,TRAGEDY
4333. 设计师,1529,COMEDY,4333. 集成,2166,COMEDY
4334. 反对,3721,TRAGEDY,4334. 帮忙,1892,COMEDY
4335. 半径,1542,COMEDY,4335. 谈判,2432,TRAGEDY
4336. 醋,2319,COMEDY,4336. 检测,712,COMEDY
4337. 花费,1477,TRAGEDY,4337. 减肥,1705,COMEDY
4338. 积极性,3411,COMEDY,4338. 心脏,2340,TRAGEDY
4339. 常用,2306,COMEDY,4339. 构造,1909,COMEDY
4340. 段,2152,COMEDY,4340. 权利,1439,TRAGEDY
4341. 碎,3596,TRAGEDY,4341. 瓶颈,3682,TRAGEDY
4342. 单品,4898,COMEDY,4342. 说法,3316,COMEDY
4343. 似,4504,COMEDY,4343. 旨,2224,COMEDY
4344. 损害,1807,TRAGEDY,4344. 资本主义,4453,TRAGEDY
4345. 护肤,3407,COMEDY,4345. 侧,2043,COMEDY
4346. 部署,2206,TRAGEDY,4346. 头痛,2954,TRAGEDY
4347. 税,4128,TRAGEDY,4347. 墙面,2165,COMEDY
4348. 行动,387,COMEDY,4348. 义务,1921,TRAGEDY
4349. 引人入胜,3384,COMEDY,4349. 于,3334,COMEDY
4350. 爆炸,2825,TRAGEDY,4350. 男,4383,COMEDY
4351. 上映,3807,COMEDY,4351. 标注,2915,COMEDY
4352. 集合,1881,COMEDY,4352. 茶叶,2707,COMEDY
4353. 记录,423,TRAGEDY,4353. 情人节,4375,COMEDY
4354. 接受,584,COMEDY,4354. 心肺,3615,TRAGEDY
4355. 返回,583,COMEDY,4355. 星空,2999,COMEDY
4356. 出租车,3837,COMEDY,4356. 计算,93,COMEDY
4357. 开拓,3298,COMEDY,4357. 咖啡,552,COMEDY
4358. 间隔,4191,TRAGEDY,4358. 见到,1726,COMEDY
4359. 紫色,4244,TRAGEDY,4359. 防治,3771,TRAGEDY
4360. 驾驶,619,COMEDY,4360. 肺癌,4603,TRAGEDY
4361. 丈夫,4964,COMEDY,4361. 处,615,COMEDY
4362. 等于,854,COMEDY,4362. 太阳,475,COMEDY
4363. 桶,2633,COMEDY,4363. 前提,2270,COMEDY
4364. 大海,3184,TRAGEDY,4364. 占比,3477,COMEDY
4365. 场所,1166,COMEDY,4365. 鲜花,2948,COMEDY
4366. 大于,1607,COMEDY,4366. 光照,2246,COMEDY
4367. 桥梁,3276,COMEDY,4367. 词,431,COMEDY
4368. 供给,4711,COMEDY,4368. 小王,3880,COMEDY
4369. 清理,1535,TRAGEDY,4369. 电动车,4771,COMEDY
4370. 贴,3989,COMEDY,4370. 新陈代谢,4582,TRAGEDY
4371. 极性,4713,TRAGEDY,4371. 限于,2414,TRAGEDY
4372. 出来,647,COMEDY,4372. 映射,3270,COMEDY
4373. 日子,2091,COMEDY,4373. 展望,3587,COMEDY
4374. 守护,4261,TRAGEDY,4374. 诗词,4123,COMEDY
4375. 消除,1942,TRAGEDY,4375. 讲,1012,COMEDY
4376. 传达,1326,COMEDY,4376. 回,2831,COMEDY
4377. 度假,1917,COMEDY,4377. 戴,3131,COMEDY
4378. 介绍,161,COMEDY,4378. 妆容,4067,COMEDY
4379. 水,129,COMEDY,4379. 性价比,2862,COMEDY
4380. 有效性,2715,COMEDY,4380. 上海,1211,COMEDY
4381. 衣柜,4705,COMEDY,4381. 抱,4826,COMEDY
4382. 积累,1628,TRAGEDY,4382. 拟,2807,COMEDY
4383. 线上,1714,COMEDY,4383. 症,3669,TRAGEDY
4384. 钙,3480,COMEDY,4384. 财产,1436,COMEDY
4385. 住,1622,COMEDY,4385. 年份,1888,TRAGEDY
4386. 地区,410,TRAGEDY,4386. 种群,4335,COMEDY
4387. 语法,795,COMEDY,4387. 态度,661,COMEDY
4388. 叶子,1855,COMEDY,4388. 总体,2191,COMEDY
4389. 国外,3714,COMEDY,4389. 表面积,4602,COMEDY
4390. 求解,2082,TRAGEDY,4390. 做法,1407,COMEDY
4391. 世界,121,COMEDY,4391. 提醒,1143,COMEDY
4392. 癌症,2203,TRAGEDY,4392. 氧化,2090,TRAGEDY
4393. 传递,882,COMEDY,4393. 小组,1868,COMEDY
4394. 周期,1229,TRAGEDY,4394. 几何,2618,COMEDY
4395. 范围,391,COMEDY,4395. 美食,415,COMEDY
4396. 河流,1913,COMEDY,4396. 热带,2454,COMEDY
4397. 伤害,1240,TRAGEDY,4397. 阻力,3353,TRAGEDY
4398. 传承,1824,COMEDY,4398. 形,2790,COMEDY
4399. 舞台,2523,COMEDY,4399. 愿望,3324,COMEDY
4400. 他們,3482,COMEDY,4400. 网格,4473,COMEDY
4401. 灾害,929,TRAGEDY,4401. 露营,3151,COMEDY
4402. 面料,3239,COMEDY,4402. 体检,3308,TRAGEDY
4403. 小红,616,COMEDY,4403. 条,4823,COMEDY
4404. 我們,4814,COMEDY,4404. 喜好,1003,COMEDY
4405. 小球,2848,COMEDY,4405. 同意,1079,COMEDY
4406. 影响,40,TRAGEDY,4406. 废水,4039,TRAGEDY
4407. 木材,2364,COMEDY,4407. 小学生,3983,COMEDY
4408. 渴望,2281,TRAGEDY,4408. 动力,1153,COMEDY
4409. 喜悦,3431,COMEDY,4409. 消费,842,COMEDY
4410. 白云,3910,COMEDY,4410. 他們,3482,COMEDY
4411. 优惠,790,COMEDY,4411. 比分,4083,COMEDY
4412. 味道,722,COMEDY,4412. 半径,1542,TRAGEDY
4413. 橄榄油,1541,COMEDY,4413. 线上,1714,COMEDY
4414. 稿,4188,TRAGEDY,4414. 用法,3161,COMEDY
4415. 文档,1188,TRAGEDY,4415. 核心,628,TRAGEDY
4416. 所得税,2966,TRAGEDY,4416. 照亮,4246,COMEDY
4417. 流通,3586,COMEDY,4417. 金钱,2827,TRAGEDY
4418. 葡萄,2855,COMEDY,4418. 区分,2603,TRAGEDY
4419. 灵魂,2520,TRAGEDY,4419. 叶片,3681,COMEDY
4420. 言,1383,COMEDY,4420. 制度,908,TRAGEDY
4421. 说法,3316,COMEDY,4421. 观察,683,COMEDY
4422. 彗星,4163,TRAGEDY,4422. 建议,49,COMEDY
4423. 潜水,3914,COMEDY,4423. 节约,1027,COMEDY
4424. 种群,4335,TRAGEDY,4424. 糯米,4276,COMEDY
4425. 插,4831,COMEDY,4425. 海浪,2669,COMEDY
4426. 成本,307,TRAGEDY,4426. 实际,4557,TRAGEDY
4427. 规模,780,TRAGEDY,4427. 交互,1076,COMEDY
4428. 时,2461,TRAGEDY,4428. 疫苗,1398,TRAGEDY
4429. 臂,4343,COMEDY,4429. 放,487,COMEDY
4430. 阳光,491,COMEDY,4430. 感激,1943,COMEDY
4431. 狗,252,COMEDY,4431. 取消,3507,TRAGEDY
4432. 笑,2701,COMEDY,4432. 卡片,2922,COMEDY
4433. 平均数,3359,TRAGEDY,4433. 周长,1897,TRAGEDY
4434. 地上,3154,COMEDY,4434. 动态,2039,COMEDY
4435. 警方,2530,TRAGEDY,4435. 个数,3698,COMEDY
4436. 乡村,2626,COMEDY,4436. 制品,1962,COMEDY
4437. 纠缠,4164,TRAGEDY,4437. 用作,3527,COMEDY
4438. 纠正,3035,TRAGEDY,4438. 文,759,COMEDY
4439. 窗帘,2426,COMEDY,4439. 回报率,4754,TRAGEDY
4440. 功能性,4455,TRAGEDY,4440. 面膜,2632,COMEDY
4441. 饮料,869,COMEDY,4441. 伦理,1401,TRAGEDY
4442. 运输,1318,COMEDY,4442. 艾米丽,3542,COMEDY
4443. 洪水,2402,TRAGEDY,4443. 平等,2976,COMEDY
4444. 早期,1728,COMEDY,4444. 食物,281,COMEDY
4445. 别人,1063,COMEDY,4445. 诞生,4367,COMEDY
4446. 物种,1024,COMEDY,4446. 种类,717,COMEDY
4447. 证书,2944,COMEDY,4447. 远离,2452,TRAGEDY
4448. 起来,316,COMEDY,4448. 梦境,3293,COMEDY
4449. 工业,847,COMEDY,4449. 臀部,4538,COMEDY
4450. 款式,1945,COMEDY,4450. 蛋白,3001,COMEDY
4451. 银河系,3566,COMEDY,4451. 相爱,4893,COMEDY
4452. 带领,3004,COMEDY,4452. 链,605,TRAGEDY
4453. 管道,2800,COMEDY,4453. 月,426,TRAGEDY
4454. 麻烦,3304,TRAGEDY,4454. 幸福,778,COMEDY
4455. 隐私,576,TRAGEDY,4455. 忘记,2275,TRAGEDY
4456. 规范,1033,COMEDY,4456. 新鲜,4985,COMEDY
4457. 看来,3683,COMEDY,4457. 反馈,575,COMEDY
4458. 层次,1501,COMEDY,4458. 作战,4803,TRAGEDY
4459. 欺诈,2730,TRAGEDY,4459. 拌,4210,COMEDY
4460. 摆,4599,COMEDY,4460. 搜索,621,COMEDY
4461. 错误,623,TRAGEDY,4461. 汉字,2780,COMEDY
4462. 花园,1386,COMEDY,4462. 乐器,2142,COMEDY
4463. 防火墙,4464,COMEDY,4463. 职场,968,TRAGEDY
4464. 指控,3975,TRAGEDY,4464. 共和国,3197,TRAGEDY
4465. 达到,434,COMEDY,4465. 气质,3816,COMEDY
4466. 个体,1235,COMEDY,4466. 如下,404,COMEDY
4467. 臀部,4538,COMEDY,4467. 洗涤,4045,COMEDY
4468. 调研,1495,COMEDY,4468. 信息,36,COMEDY
4469. 塑料,766,COMEDY,4469. 扩大,973,COMEDY
4470. 数学家,4994,COMEDY,4470. 服务,82,COMEDY
4471. 招募,4351,COMEDY,4471. 算法,208,TRAGEDY
4472. 保护区,4277,TRAGEDY,4472. 力度,1681,TRAGEDY
4473. 开启,2352,COMEDY,4473. 除法,4714,TRAGEDY
4474. 混合,769,COMEDY,4474. 手,688,COMEDY
4475. 议题,3103,TRAGEDY,4475. 主演,4886,COMEDY
4476. 元,3010,COMEDY,4476. 洋葱,1263,TRAGEDY
4477. 首都,3471,TRAGEDY,4477. 百分比,4290,TRAGEDY
4478. 玩家,463,COMEDY,4478. 天赋,3234,COMEDY
4479. 学,871,COMEDY,4479. 乐曲,4683,COMEDY
4480. 功耗,4757,TRAGEDY,4480. 资格,3826,TRAGEDY
4481. 监管,1077,TRAGEDY,4481. 器具,4681,TRAGEDY
4482. 运作,2390,COMEDY,4482. 拥有,248,COMEDY
4483. 教学,675,COMEDY,4483. 婚姻,1096,COMEDY
4484. 纳入,4724,COMEDY,4484. 养殖,4176,TRAGEDY
4485. 配合,1413,COMEDY,4485. 短信,3525,COMEDY
4486. 收益,1222,COMEDY,4486. 听众,2602,COMEDY
4487. 桥,3940,COMEDY,4487. 病,2935,TRAGEDY
4488. 控制器,2859,COMEDY,4488. 游泳,951,COMEDY
4489. 固体,4265,TRAGEDY,4489. 缺乏,857,TRAGEDY
4490. 质量,100,TRAGEDY,4490. 是,1,COMEDY
4491. 妆容,4067,COMEDY,4491. 星座,3428,COMEDY
4492. 管,2839,COMEDY,4492. 温馨,4579,COMEDY
4493. 年,2111,TRAGEDY,4493. 地面,1145,TRAGEDY
4494. 头部,2507,TRAGEDY,4494. 身边,1679,COMEDY
4495. 连衣裙,3805,COMEDY,4495. 绿色,1834,COMEDY
4496. 冲浪,4531,COMEDY,4496. 交往,1575,COMEDY
4497. 程序,113,COMEDY,4497. 单品,4898,TRAGEDY
4498. 动力学,4780,TRAGEDY,4498. 代理,3289,TRAGEDY
4499. 穿搭,3654,COMEDY,4499. 奇数,2663,TRAGEDY
4500. 关注,184,TRAGEDY,4500. 持有,3375,COMEDY
4501. 球员,1437,COMEDY,4501. 热情,1281,COMEDY
4502. 学历,4291,TRAGEDY,4502. 管理层,4566,TRAGEDY
4503. 追逐,2870,COMEDY,4503. 原则,948,TRAGEDY
4504. 鸟类,1583,COMEDY,4504. 答案,496,COMEDY
4505. 夜空,3943,TRAGEDY,4505. 房产,2002,TRAGEDY
4506. 淋,4802,TRAGEDY,4506. 月光,4703,COMEDY
4507. 土星,2956,TRAGEDY,4507. 持,4505,COMEDY
4508. 信息化,4502,COMEDY,4508. 困惑,2613,COMEDY
4509. 受众,1759,COMEDY,4509. 争议,1791,TRAGEDY
4510. 术语,2439,TRAGEDY,4510. 亲人,4262,COMEDY
4511. 年轻人,1042,COMEDY,4511. 意外,2661,COMEDY
4512. 月,426,TRAGEDY,4512. 故障,1361,COMEDY
4513. 意外,2661,TRAGEDY,4513. 坚信,4725,COMEDY
4514. 意识,330,TRAGEDY,4514. 拉,3335,COMEDY
4515. 艺术,319,COMEDY,4515. 男子,2283,COMEDY
4516. 项链,4452,COMEDY,4516. 何时,4745,TRAGEDY
4517. 切碎,2605,TRAGEDY,4517. 真相,2832,TRAGEDY
4518. 决定,462,TRAGEDY,4518. 联,4842,COMEDY
4519. 为,14,COMEDY,4519. 搭配,471,COMEDY
4520. 青春,3217,COMEDY,4520. 窗帘,2426,COMEDY
4521. 提供,19,COMEDY,4521. 昆虫,2393,COMEDY
4522. 剧,3743,COMEDY,4522. 接近,1692,COMEDY
4523. 贝多芬,4235,TRAGEDY,4523. 群众,3570,COMEDY
4524. 完善,1241,COMEDY,4524. 前端,2378,TRAGEDY
4525. 邮件,736,COMEDY,4525. 导师,2828,TRAGEDY
4526. 向往,4414,COMEDY,4526. 疾病,289,TRAGEDY
4527. 心脏病,3388,TRAGEDY,4527. 足球,1256,COMEDY
4528. 导演,2573,COMEDY,4528. 节省,1774,TRAGEDY
4529. 商业,401,TRAGEDY,4529. 生产线,4168,TRAGEDY
4530. 玫瑰花,4800,COMEDY,4530. 取得,598,COMEDY
4531. 洗澡,2782,COMEDY,4531. 内置,2856,COMEDY
4532. 网格,4473,COMEDY,4532. 像,1410,COMEDY
4533. 注意,94,TRAGEDY,4533. 下降,1117,TRAGEDY
4534. 修复,1242,TRAGEDY,4534. 恢复,949,COMEDY
4535. 策划,1994,COMEDY,4535. 板块,2892,COMEDY
4536. 鼻子,3491,COMEDY,4536. 现代,3137,COMEDY
4537. 实用性,2386,TRAGEDY,4537. 啤酒,3160,COMEDY
4538. 使命,2889,TRAGEDY,4538. 打破,2481,TRAGEDY
4539. 拍照,3386,COMEDY,4539. 涂料,3950,COMEDY
4540. 冒险,1139,COMEDY,4540. 橙色,4001,COMEDY
4541. 食用油,4750,COMEDY,4541. 目光,4054,TRAGEDY
4542. 文化,77,TRAGEDY,4542. 性质,1001,COMEDY
4543. 肢体,3903,COMEDY,4543. 尊敬,1443,COMEDY
4544. 搅拌,781,COMEDY,4544. 禁止,2566,TRAGEDY
4545. 人体,1015,TRAGEDY,4545. 案例,1056,TRAGEDY
4546. 得分,1504,COMEDY,4546. 艺品,2992,COMEDY
4547. 完成,134,TRAGEDY,4547. 定位,962,COMEDY
4548. 形象,650,COMEDY,4548. 上传,4119,COMEDY
4549. 海浪,2669,TRAGEDY,4549. 神,2443,TRAGEDY
4550. 咖啡,552,COMEDY,4550. 融合,1148,COMEDY
4551. 示,1911,TRAGEDY,4551. 画家,3193,COMEDY
4552. 冰块,2861,COMEDY,4552. 因素,194,COMEDY
4553. 晴天,4630,COMEDY,4553. 行,771,COMEDY
4554. 橙子,2895,COMEDY,4554. 优劣,4763,TRAGEDY
4555. 油脂,3468,TRAGEDY,4555. 奖,2684,COMEDY
4556. 休闲,1925,COMEDY,4556. 处理器,2096,COMEDY
4557. 会计,3093,TRAGEDY,4557. 相似度,4056,COMEDY
4558. 指针,2559,TRAGEDY,4558. 餐桌,2959,COMEDY
4559. 道理,2636,TRAGEDY,4559. 我们,5,COMEDY
4560. 代价,4492,TRAGEDY,4560. 框,2279,COMEDY
4561. 索引,2130,TRAGEDY,4561. 左侧,4124,COMEDY
4562. 接口,1695,TRAGEDY,4562. 蹲,4848,COMEDY
4563. 沉淀,4354,TRAGEDY,4563. 生涯,2079,TRAGEDY
4564. 财富,1621,COMEDY,4564. 博主,4788,COMEDY
4565. 小数,3614,TRAGEDY,4565. 符,1646,COMEDY
4566. 差异,719,TRAGEDY,4566. 对手,924,TRAGEDY
4567. 讲座,4134,TRAGEDY,4567. 引进,4903,COMEDY
4568. 印度,1967,COMEDY,4568. 医学,504,TRAGEDY
4569. 虾仁,4527,COMEDY,4569. 抽,2937,COMEDY
4570. 事项,801,TRAGEDY,4570. 橱柜,4739,COMEDY
4571. 谢,3285,COMEDY,4571. 洞察力,4532,TRAGEDY
4572. 景色,1739,COMEDY,4572. 橙子,2895,COMEDY
4573. 合,1973,COMEDY,4573. 蚂蚁,2873,COMEDY
4574. 州,3529,TRAGEDY,4574. 奶茶,4934,COMEDY
4575. 共鸣,2416,COMEDY,4575. 菜品,960,COMEDY
4576. 血液,2102,TRAGEDY,4576. 液,2259,TRAGEDY
4577. 明白,811,COMEDY,4577. 俯卧撑,4451,COMEDY
4578. 旋律,1738,COMEDY,4578. 偏见,2336,TRAGEDY
4579. 领导者,2339,TRAGEDY,4579. 回收,917,COMEDY
4580. 可视化,3413,TRAGEDY,4580. 受伤,2354,TRAGEDY
4581. 沉迷,3878,TRAGEDY,4581. 因子,3504,TRAGEDY
4582. 飓风,4324,TRAGEDY,4582. 矩形,2989,COMEDY
4583. 探讨,567,TRAGEDY,4583. 理性,3437,TRAGEDY
4584. 睡眠,563,COMEDY,4584. 不锈钢,4005,COMEDY
4585. 惊叹,3134,COMEDY,4585. 居住,1649,TRAGEDY
4586. 配,1817,COMEDY,4586. 电路,2131,COMEDY
4587. 家长,1043,TRAGEDY,4587. 等式,3984,TRAGEDY
4588. 走向,2280,TRAGEDY,4588. 理财,1496,TRAGEDY
4589. 一致性,2981,COMEDY,4589. 市民,2187,COMEDY
4590. 蘑菇,1828,COMEDY,4590. 创办,4768,COMEDY
4591. 考虑,78,TRAGEDY,4591. 水平,351,TRAGEDY
4592. 视角,2554,COMEDY,4592. 喂养,1786,COMEDY
4593. 突变,4289,TRAGEDY,4593. 推,2975,COMEDY
4594. 病历,3219,TRAGEDY,4594. 相互,2836,COMEDY
4595. 汁,1502,COMEDY,4595. 账号,2467,TRAGEDY
4596. 门票,4109,COMEDY,4596. 文档,1188,TRAGEDY
4597. 暴力,2230,TRAGEDY,4597. 形容,3019,COMEDY
4598. 购物,580,COMEDY,4598. 阴影,4429,TRAGEDY
4599. 友情,2643,COMEDY,4599. 高兴,2480,COMEDY
4600. 脱颖而出,4182,COMEDY,4600. 建筑,326,TRAGEDY
4601. 总监,4830,TRAGEDY,4601. 意愿,3109,COMEDY
4602. 功效,2000,TRAGEDY,4602. 汉堡,3232,COMEDY
4603. 推行,4607,TRAGEDY,4603. 淀粉,2667,COMEDY
4604. 试图,1403,COMEDY,4604. 主题,147,TRAGEDY
4605. 同步,4294,COMEDY,4605. 绽放,3295,COMEDY
4606. 度,708,TRAGEDY,4606. 手指,2765,COMEDY
4607. 规,3991,TRAGEDY,4607. 保护区,4277,TRAGEDY
4608. 门店,3767,COMEDY,4608. 最大化,4326,TRAGEDY
4609. 差,1355,TRAGEDY,4609. 官,3672,TRAGEDY
4610. 宇航员,4444,COMEDY,4610. 分析师,3759,TRAGEDY
4611. 玻璃,1581,TRAGEDY,4611. 质量,100,TRAGEDY
4612. 路上,2689,COMEDY,4612. 回忆,1572,TRAGEDY
4613. 存放,3271,TRAGEDY,4613. 颈部,4906,COMEDY
4614. 陶瓷,3810,TRAGEDY,4614. 发现,178,COMEDY
4615. 规格,3041,TRAGEDY,4615. 剪刀,3238,COMEDY
4616. 海王星,3286,COMEDY,4616. 方方面面,4278,TRAGEDY
4617. 重视,841,TRAGEDY,4617. 女性,636,COMEDY
4618. 开放,1768,COMEDY,4618. 劣势,3934,TRAGEDY
4619. 装置,2295,TRAGEDY,4619. 方面,46,TRAGEDY
4620. 青少年,2114,COMEDY,4620. 引导,1089,COMEDY
4621. 适宜,3720,COMEDY,4621. 鸡精,3501,COMEDY
4622. 名为,1338,COMEDY,4622. 骨骼,3125,TRAGEDY
4623. 海拔,2680,TRAGEDY,4623. 领导,858,TRAGEDY
4624. 才,3834,COMEDY,4624. 进化,1816,COMEDY
4625. 教,2577,TRAGEDY,4625. 备注,4968,COMEDY
4626. 纽约市,3117,COMEDY,4626. 烤鸭,3613,COMEDY
4627. 引用,1730,COMEDY,4627. 微信,2171,COMEDY
4628. 腿,2110,COMEDY,4628. 外出,3977,COMEDY
4629. 手术,1232,TRAGEDY,4629. 石油,3418,TRAGEDY
4630. 太阳系,867,TRAGEDY,4630. 比率,4468,TRAGEDY
4631. 地板,1772,COMEDY,4631. 表面,510,COMEDY
4632. 环节,1385,COMEDY,4632. 迎来,3998,COMEDY
4633. 诉讼,1859,TRAGEDY,4633. 感到,244,COMEDY
4634. 满足,348,COMEDY,4634. 歌词,1604,COMEDY
4635. 用法,3161,COMEDY,4635. 呼吁,3262,TRAGEDY
4636. 权,1555,TRAGEDY,4636. 报表,1874,TRAGEDY
4637. 准则,2625,TRAGEDY,4637. 网页,2522,COMEDY
4638. 组合,814,COMEDY,4638. 命令,988,TRAGEDY
4639. 事,1388,TRAGEDY,4639. 蓝天,4026,COMEDY
4640. 气,2409,TRAGEDY,4640. 歌曲,627,COMEDY
4641. 享受,370,COMEDY,4641. 肺,3701,TRAGEDY
4642. 角色,146,COMEDY,4642. 占据,2448,TRAGEDY
4643. 入住,4282,COMEDY,4643. 钱包,4524,COMEDY
4644. 谈话,4174,COMEDY,4644. 事业,995,TRAGEDY
4645. 人心,3068,TRAGEDY,4645. 深处,2146,TRAGEDY
4646. 数字,217,COMEDY,4646. 销售员,4692,COMEDY
4647. 鸡蛋,729,COMEDY,4647. 干旱,2697,TRAGEDY
4648. 米,3928,COMEDY,4648. 远处,3118,COMEDY
4649. 瀑布,3588,TRAGEDY,4649. 车身,4382,TRAGEDY
4650. 出现,185,COMEDY,4650. 效率,195,COMEDY
4651. 样子,3665,COMEDY,4651. 玩具,1331,COMEDY
4652. 负债,2407,TRAGEDY,4652. 破解,4460,TRAGEDY
4653. 回忆,1572,COMEDY,4653. 影片,2389,COMEDY
4654. 想,57,COMEDY,4654. 放到,3670,COMEDY
4655. 不满,3463,TRAGEDY,4655. 议程,4922,TRAGEDY
4656. 升,2746,COMEDY,4656. 文学,603,TRAGEDY
4657. 时间,44,TRAGEDY,4657. 观测,1953,TRAGEDY
4658. 能耗,3674,TRAGEDY,4658. 王国,4234,TRAGEDY
4659. 塔,3786,TRAGEDY,4659. 监管,1077,TRAGEDY
4660. 制造业,2303,TRAGEDY,4660. 样品,3620,COMEDY
4661. 咖啡豆,2519,COMEDY,4661. 手势,4205,COMEDY
4662. 上传,4119,COMEDY,4662. 落实,3424,TRAGEDY
4663. 尽,1718,TRAGEDY,4663. 想,57,COMEDY
4664. 奠定,4018,TRAGEDY,4664. 应用,42,COMEDY
4665. 海豚,4100,COMEDY,4665. 走进,3220,COMEDY
4666. 哲学家,3181,TRAGEDY,4666. 起点,2778,COMEDY
4667. 兴趣,264,COMEDY,4667. 上升,947,COMEDY
4668. 隐藏,2272,TRAGEDY,4668. 折射,3060,TRAGEDY
4669. 外,2015,COMEDY,4669. 星期,4160,COMEDY
4670. 柠檬,1484,COMEDY,4670. 猴子,3479,COMEDY
4671. 责任感,2639,TRAGEDY,4671. 告知,3883,TRAGEDY
4672. 进化,1816,COMEDY,4672. 商家,1924,COMEDY
4673. 防止,775,TRAGEDY,4673. 菜单,1121,COMEDY
4674. 沙漠,2040,TRAGEDY,4674. 原文,3923,TRAGEDY
4675. 饮食,246,COMEDY,4675. 宫殿,4944,TRAGEDY
4676. 饼,2681,COMEDY,4676. 图像,534,COMEDY
4677. 请教,2262,COMEDY,4677. 门票,4109,COMEDY
4678. 付出,1678,TRAGEDY,4678. 完整性,2851,TRAGEDY
4679. 对手,924,TRAGEDY,4679. 手法,2058,COMEDY
4680. 偏见,2336,TRAGEDY,4680. 时间表,2036,TRAGEDY
4681. 刹车,3585,TRAGEDY,4681. 奠定,4018,TRAGEDY
4682. 茶叶,2707,COMEDY,4682. 度假,1917,COMEDY
4683. 酒店,773,COMEDY,4683. 餐厅,422,COMEDY
4684. 搭建,3185,COMEDY,4684. 品牌,160,COMEDY
4685. 李白,3283,TRAGEDY,4685. 幼儿,4591,COMEDY
4686. 相关,1382,COMEDY,4686. 保养,1551,COMEDY
4687. 信心,1608,COMEDY,4687. 职业,371,TRAGEDY
4688. 多样化,2358,COMEDY,4688. 困难,689,TRAGEDY
4689. 绑定,3806,TRAGEDY,4689. 梦想,922,COMEDY
4690. 法庭,3176,TRAGEDY,4690. 犯罪,1196,TRAGEDY
4691. 钓鱼,3569,COMEDY,4691. 缓存,3465,COMEDY
4692. 散射,2929,COMEDY,4692. 水分,984,COMEDY
4693. 跟进,3493,COMEDY,4693. 探讨,567,TRAGEDY
4694. 指,234,COMEDY,4694. 货币,1329,TRAGEDY
4695. 概括,1658,COMEDY,4695. 合作,219,COMEDY
4696. 废物,2293,TRAGEDY,4696. 是否,1034,COMEDY
4697. 堵塞,4908,TRAGEDY,4697. 初学,3712,COMEDY
4698. 用来,750,COMEDY,4698. 平均数,3359,TRAGEDY
4699. 黑客,2756,TRAGEDY,4699. 数据集,905,TRAGEDY
4700. 生命,275,TRAGEDY,4700. 影像,1500,COMEDY
4701. 手势,4205,COMEDY,4701. 选举,4548,TRAGEDY
4702. 墙纸,4560,COMEDY,4702. 议题,3103,TRAGEDY
4703. 投票,4393,COMEDY,4703. 建造,1697,COMEDY
4704. 倒入,868,COMEDY,4704. 耳机,2979,COMEDY
4705. 属于,700,COMEDY,4705. 尘埃,4930,TRAGEDY
4706. 没有,106,TRAGEDY,4706. 脉,4828,COMEDY
4707. 文章,37,COMEDY,4707. 分为,837,TRAGEDY
4708. 新手,2255,COMEDY,4708. 翻译,295,COMEDY
4709. 含义,1250,COMEDY,4709. 地方,320,COMEDY
4710. 电磁,4330,TRAGEDY,4710. 发挥,608,COMEDY
4711. 句,1760,COMEDY,4711. 终端,3496,TRAGEDY
4712. 高中生,3996,COMEDY,4712. 引起,572,TRAGEDY
4713. 阳台,4300,COMEDY,4713. 国际,758,COMEDY
4714. 山脉,2366,TRAGEDY,4714. 大地,2245,TRAGEDY
4715. 天文学家,4698,TRAGEDY,4715. 狼,3200,TRAGEDY
4716. 烤箱,983,COMEDY,4716. 海报,2899,COMEDY
4717. 机器,207,COMEDY,4717. 引力场,4865,TRAGEDY
4718. 指南,849,COMEDY,4718. 教室,4673,COMEDY
4719. 剧本,3885,COMEDY,4719. 重复,1671,TRAGEDY
4720. 配方,1907,COMEDY,4720. 审计,2792,TRAGEDY
4721. 家务,3758,TRAGEDY,4721. 谢,3285,COMEDY
4722. 原子,1359,TRAGEDY,4722. 删除,1280,TRAGEDY
4723. 生涯,2079,TRAGEDY,4723. 卧室,2162,COMEDY
4724. 账单,4619,TRAGEDY,4724. 牛排,2810,COMEDY
4725. 艺品,2992,COMEDY,4725. 创始人,2947,TRAGEDY
4726. 党,2112,TRAGEDY,4726. 张三,776,COMEDY
4727. 恐惧,2084,TRAGEDY,4727. 素食,2476,COMEDY
4728. 成就感,3827,COMEDY,4728. 传承,1824,TRAGEDY
