"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
4076. 引人注目,4489,COMEDY,4076. 尽,1718,TRAGEDY
4077. 香草精,4854,COMEDY,4077. 门票,4109,COMEDY
4078. 终止,3777,TRAGEDY,4078. 装,2228,COMEDY
4079. 升高,1787,COMEDY,4079. 加上,1312,COMEDY
4080. 长期,1237,COMEDY,4080. 收到,2025,COMEDY
4081. 部,3718,COMEDY,4081. 教材,3710,COMEDY
4082. 脸,2786,COMEDY,4082. 雇主,4682,COMEDY
4083. 充电,1820,COMEDY,4083. 剩余,4506,TRAGEDY
4084. 文档,1188,TRAGEDY,4084. 沐浴,4304,COMEDY
4085. 雨林,3096,TRAGEDY,4085. 兴起,3962,COMEDY
4086. 家务,3758,COMEDY,4086. 牙刷,4960,COMEDY
4087. 阳台,4300,COMEDY,4087. 盖茨比,4727,TRAGEDY
4088. 乡村,2626,COMEDY,4088. 荷兰,4677,COMEDY
4089. 开水,4016,COMEDY,4089. 氧化,2090,TRAGEDY
4090. 退款,4222,COMEDY,4090. 结构,232,COMEDY
4091. 聚集,3252,COMEDY,4091. 短语,1635,COMEDY
4092. 碗,2069,COMEDY,4092. 脂肪,1023,COMEDY
4093. 条件,313,TRAGEDY,4093. 催化剂,4847,COMEDY
4094. 技术,20,COMEDY,4094. 程序员,1376,COMEDY
4095. 出台,4309,COMEDY,4095. 拒绝,2155,TRAGEDY
4096. 霜,3847,TRAGEDY,4096. 规格,3041,COMEDY
4097. 品尝,1208,COMEDY,4097. 指纹,4611,TRAGEDY
4098. 天体,1391,TRAGEDY,4098. 符合,457,COMEDY
4099. 板,1731,COMEDY,4099. 卧室,2162,COMEDY
4100. 科幻,3663,COMEDY,4100. 日期,588,COMEDY
4101. 滴,4770,COMEDY,4101. 加热,1368,COMEDY
4102. 墙面,2165,COMEDY,4102. 倾斜,3699,COMEDY
4103. 物,1107,COMEDY,4103. 度假,1917,COMEDY
4104. 查阅,4523,TRAGEDY,4104. 汤匙,2132,COMEDY
4105. 原材料,2460,TRAGEDY,4105. 泡,2445,COMEDY
4106. 赔偿,2431,TRAGEDY,4106. 加油,3397,COMEDY
4107. 完,2917,COMEDY,4107. 穿过,2335,COMEDY
4108. 主意,1821,COMEDY,4108. 效果,249,COMEDY
4109. 绘画,1747,COMEDY,4109. 一致性,2981,COMEDY
4110. 认可,1623,COMEDY,4110. 表,655,COMEDY
4111. 学科,1459,TRAGEDY,4111. 酒,2097,COMEDY
4112. 使用,10,COMEDY,4112. 保养,1551,COMEDY
4113. 哈希,4752,COMEDY,4113. 氧,2924,COMEDY
4114. 现代人,4390,COMEDY,4114. 比,2903,COMEDY
4115. 果实,2984,COMEDY,4115. 香,2644,COMEDY
4116. 地板,1772,COMEDY,4116. 纠缠,4164,COMEDY
4117. 黄油,1997,COMEDY,4117. 欺诈,2730,TRAGEDY
4118. 震撼,4652,TRAGEDY,4118. 问卷,2284,COMEDY
4119. 知名度,1850,COMEDY,4119. 制动,4171,TRAGEDY
4120. 饮水,3974,COMEDY,4120. 受到,355,TRAGEDY
4121. 斜,3158,COMEDY,4121. 培养,606,COMEDY
4122. 输出,245,COMEDY,4122. 起点,2778,COMEDY
4123. 出现,185,COMEDY,4123. 美好,1533,COMEDY
4124. 机密,4522,TRAGEDY,4124. 论坛,3581,COMEDY
4125. 卖,3626,COMEDY,4125. 博客,2427,COMEDY
4126. 生长,522,COMEDY,4126. 清除,2838,COMEDY
4127. 配菜,4614,COMEDY,4127. 音乐会,2723,COMEDY
4128. 西方,3021,COMEDY,4128. 格式,739,COMEDY
4129. 习俗,3267,COMEDY,4129. 尊严,4889,TRAGEDY
4130. 橱柜,4739,COMEDY,4130. 游览,2913,COMEDY
4131. 为,14,COMEDY,4131. 文档,1188,COMEDY
4132. 债券,2858,TRAGEDY,4132. 几何,2618,COMEDY
4133. 创立,3127,COMEDY,4133. 涂,3265,COMEDY
4134. 物理学,1230,COMEDY,4134. 玫瑰花,4800,COMEDY
4135. 手册,2059,COMEDY,4135. 实例,1914,COMEDY
4136. 营造,1400,COMEDY,4136. 信任,723,COMEDY
4137. 走出,3904,COMEDY,4137. 相等,1982,COMEDY
4138. 口语,1489,COMEDY,4138. 加深,2902,COMEDY
4139. 孤独,1813,TRAGEDY,4139. 保健,792,COMEDY
4140. 存款,2830,TRAGEDY,4140. 猪,2941,COMEDY
4141. 厨师,3456,COMEDY,4141. 鸟类,1583,COMEDY
4142. 自转,2365,COMEDY,4142. 认可,1623,COMEDY
4143. 意味,694,TRAGEDY,4143. 话语,4002,COMEDY
4144. 布,2722,COMEDY,4144. 辩护,3846,TRAGEDY
4145. 所得税,2966,TRAGEDY,4145. 农历,4448,COMEDY
4146. 猪,2941,COMEDY,4146. 上传,4119,COMEDY
4147. 税务,2133,TRAGEDY,4147. 不同,810,COMEDY
4148. 逃避,4704,TRAGEDY,4148. 知名度,1850,COMEDY
4149. 开放,1768,COMEDY,4149. 集成,2166,COMEDY
4150. 讲解,1460,COMEDY,4150. 更新,633,COMEDY
4151. 宽度,2061,COMEDY,4151. 书籍,893,COMEDY
4152. 会员,3671,COMEDY,4152. 食谱,1309,COMEDY
4153. 稳定,1320,TRAGEDY,4153. 构思,3909,COMEDY
4154. 摘要,1088,COMEDY,4154. 那,848,COMEDY
4155. 陌生人,3037,TRAGEDY,4155. 泡打粉,4284,COMEDY
4156. 申报,3792,TRAGEDY,4156. 主义,1871,COMEDY
4157. 加大,1977,TRAGEDY,4157. 串,4363,COMEDY
4158. 起伏,4208,TRAGEDY,4158. 水果,574,COMEDY
4159. 笑话,1508,COMEDY,4159. 撒,4875,COMEDY
4160. 列表,335,COMEDY,4160. 停车,3606,COMEDY
4161. 元素,204,COMEDY,4161. 面试,976,TRAGEDY
4162. 西,4353,COMEDY,4162. 改善,406,COMEDY
4163. 林,3866,COMEDY,4163. 天使,4881,COMEDY
4164. 件,4966,COMEDY,4164. 快递,4065,COMEDY
4165. 人口,999,TRAGEDY,4165. 里程碑,4609,COMEDY
4166. 年代,1393,TRAGEDY,4166. 效应,1799,COMEDY
4167. 阻止,3536,TRAGEDY,4167. 范围,391,COMEDY
4168. 查看,895,COMEDY,4168. 情报,4530,COMEDY
4169. 情感,156,TRAGEDY,4169. 国,952,COMEDY
4170. 舒适性,4461,COMEDY,4170. 设置,377,COMEDY
4171. 祝,1636,COMEDY,4171. 生命,275,TRAGEDY
4172. 响应,1305,TRAGEDY,4172. 概述,2278,COMEDY
4173. 履行,2488,TRAGEDY,4173. 嘉宾,3879,COMEDY
4174. 作家,1849,COMEDY,4174. 农业,925,COMEDY
4175. 现实,838,TRAGEDY,4175. 掉,2562,COMEDY
4176. 教育,144,COMEDY,4176. 工作者,3622,COMEDY
4177. 画作,3644,COMEDY,4177. 纳税,4029,COMEDY
4178. 竹子,4166,COMEDY,4178. 香肠,3429,COMEDY
4179. 夜空,3943,TRAGEDY,4179. 什么,141,COMEDY
4180. 心跳,4693,TRAGEDY,4180. 化妆品,1862,COMEDY
4181. 发,1902,COMEDY,4181. 意见,706,COMEDY
4182. 领取,4573,COMEDY,4182. 该,921,COMEDY
4183. 投诉,2921,TRAGEDY,4183. 单品,4898,COMEDY
4184. 电影,171,COMEDY,4184. 照亮,4246,COMEDY
4185. 解读,1932,COMEDY,4185. 相关,1382,COMEDY
4186. 龙虾,4479,COMEDY,4186. 复杂度,4407,TRAGEDY
4187. 帽子,3647,COMEDY,4187. 发,1902,COMEDY
4188. 逗号,4227,COMEDY,4188. 工厂,2553,COMEDY
4189. 配上,3459,COMEDY,4189. 阻止,3536,TRAGEDY
4190. 施工,1882,COMEDY,4190. 动物,187,COMEDY
4191. 观赏,3605,COMEDY,4191. 腿部,4613,COMEDY
4192. 探测器,4266,COMEDY,4192. 胜地,3729,COMEDY
4193. 接,4122,COMEDY,4193. 取代,1784,TRAGEDY
4194. 人机,4717,COMEDY,4194. 直播,3723,COMEDY
4195. 象,3352,COMEDY,4195. 金字塔,3734,COMEDY
4196. 摄影,2561,COMEDY,4196. 泥,4434,COMEDY
4197. 剪,4879,COMEDY,4197. 诗歌,490,COMEDY
4198. 年龄段,4142,COMEDY,4198. 蜡烛,4785,COMEDY
4199. 俯卧撑,4451,COMEDY,4199. 制定,221,COMEDY
4200. 放置,1112,COMEDY,4200. 反义词,3128,COMEDY
4201. 慈善,2837,COMEDY,4201. 葱花,3707,COMEDY
4202. 比赛,379,COMEDY,4202. 犯罪,1196,TRAGEDY
4203. 冥想,1154,TRAGEDY,4203. 漫步,2728,COMEDY
4204. 广播,4927,COMEDY,4204. 大,2233,COMEDY
4205. 目光,4054,TRAGEDY,4205. 军队,3174,TRAGEDY
4206. 先生,879,COMEDY,4206. 程度,540,TRAGEDY
4207. 真实性,3296,TRAGEDY,4207. 为,14,COMEDY
4208. 英文,652,COMEDY,4208. 阻碍,4253,TRAGEDY
4209. 现代,3137,COMEDY,4209. 擦拭,3575,COMEDY
4210. 克服,1193,TRAGEDY,4210. 药品,1920,TRAGEDY
4211. 开设,4617,COMEDY,4211. 桌子,2450,COMEDY
4212. 心理,304,TRAGEDY,4212. 希望,173,COMEDY
4213. 火腿,3632,COMEDY,4213. 占据,2448,TRAGEDY
4214. 抽出,3143,COMEDY,4214. 喜好,1003,COMEDY
4215. 字符串,435,COMEDY,4215. 太空,877,COMEDY
4216. 兴趣,264,COMEDY,4216. 扣除,4087,TRAGEDY
4217. 季节,658,COMEDY,4217. 吸气,4926,COMEDY
4218. 热锅,3635,COMEDY,4218. 呈,2252,COMEDY
4219. 符号,1136,COMEDY,4219. 棋盘,4515,COMEDY
4220. 护理,1569,TRAGEDY,4220. 番茄酱,2057,COMEDY
4221. 留下,1132,TRAGEDY,4221. 战斗,1706,TRAGEDY
4222. 常数,3547,COMEDY,4222. 清洁剂,3084,COMEDY
4223. 年龄,698,COMEDY,4223. 象,3352,COMEDY
4224. 愿意,1020,COMEDY,4224. 工资,1687,COMEDY
4225. 景象,2387,TRAGEDY,4225. 亚马逊,2446,COMEDY
4226. 象征,1516,TRAGEDY,4226. 减排,3020,TRAGEDY
4227. 爱因斯坦,3845,COMEDY,4227. 基准,4813,TRAGEDY
4228. 迷宫,3772,TRAGEDY,4228. 输入,209,COMEDY
4229. 硬度,4273,TRAGEDY,4229. 心里,4281,TRAGEDY
4230. 打,926,COMEDY,4230. 消息,1303,COMEDY
4231. 困难,689,TRAGEDY,4231. 重要性,532,TRAGEDY
4232. 父母,866,COMEDY,4232. 备用,1467,COMEDY
4233. 确保,84,COMEDY,4233. 总结,394,COMEDY
4234. 顶点,4372,COMEDY,4234. 霜,3847,TRAGEDY
4235. 笔记,3470,COMEDY,4235. 零售,4042,COMEDY
4236. 系列,1499,COMEDY,4236. 死亡,1685,TRAGEDY
4237. 史,3494,COMEDY,4237. 意味,694,COMEDY
4238. 心肺,3615,TRAGEDY,4238. 形容,3019,COMEDY
4239. 刺激,1365,COMEDY,4239. 调查,569,COMEDY
4240. 战,3919,TRAGEDY,4240. 松鼠,4311,COMEDY
4241. 顾问,2638,COMEDY,4241. 汉语,3363,COMEDY
4242. 打开,691,COMEDY,4242. 度,708,COMEDY
4243. 对角线,4933,COMEDY,4243. 视,4590,COMEDY
4244. 外卖,4943,COMEDY,4244. 报表,1874,COMEDY
4245. 国,952,COMEDY,4245. 构造,1909,COMEDY
4246. 忘记,2275,COMEDY,4246. 蓝牙,4427,COMEDY
4247. 送,2034,COMEDY,4247. 防守,3253,COMEDY
4248. 过滤器,3652,COMEDY,4248. 记者,3089,COMEDY
4249. 外套,3201,COMEDY,4249. 古迹,4980,TRAGEDY
4250. 二氧化碳,1297,TRAGEDY,4250. 痛苦,2164,TRAGEDY
4251. 形态,1346,COMEDY,4251. 蜂蜜,1981,COMEDY
4252. 驾驶员,3799,COMEDY,4252. 自己,16,COMEDY
4253. 策略,263,COMEDY,4253. 植被,3774,COMEDY
4254. 框架,1082,COMEDY,4254. 携带,2380,COMEDY
4255. 夏日,2962,COMEDY,4255. 叙述,2814,COMEDY
4256. 方便,1274,COMEDY,4256. 供应,1462,COMEDY
4257. 他們,3482,COMEDY,4257. 庆祝,1794,COMEDY
4258. 卡,2421,COMEDY,4258. 言语,4112,COMEDY
4259. 铜,3676,COMEDY,4259. 咖啡,552,COMEDY
4260. 阐述,1266,COMEDY,4260. 指示,1479,COMEDY
4261. 询问,1524,COMEDY,4261. 职位,1169,TRAGEDY
4262. 措辞,2609,COMEDY,4262. 体会,3518,COMEDY
4263. 容,3706,COMEDY,4263. 遭遇,3356,TRAGEDY
4264. 大厦,4436,TRAGEDY,4264. 展示,440,COMEDY
4265. 士兵,4145,TRAGEDY,4265. 维生素,982,COMEDY
4266. 专业,478,COMEDY,4266. 耐,3312,COMEDY
4267. 方程,996,TRAGEDY,4267. 麻婆豆腐,4915,COMEDY
4268. 三角形,1122,COMEDY,4268. 聆听,3594,COMEDY
4269. 惊叹,3134,COMEDY,4269. 达,2887,COMEDY
4270. 作用,186,COMEDY,4270. 电视机,3563,COMEDY
4271. 人们,66,COMEDY,4271. 起来,316,COMEDY
4272. 动力,1153,COMEDY,4272. 疾病,289,TRAGEDY
4273. 闰年,2318,COMEDY,4273. 洞察力,4532,COMEDY
4274. 诉讼,1859,TRAGEDY,4274. 强化,1536,COMEDY
4275. 赚,3954,COMEDY,4275. 简历,1700,COMEDY
4276. 牛肉,1455,COMEDY,4276. 卫星,1522,COMEDY
4277. 指令,1478,COMEDY,4277. 吉他,3055,COMEDY
4278. 转变,2908,COMEDY,4278. 门店,3767,COMEDY
4279. 人生,562,TRAGEDY,4279. 面板,4520,COMEDY
4280. 变革,1461,COMEDY,4280. 亲情,4081,COMEDY
4281. 大学生,1475,COMEDY,4281. 除,1313,COMEDY
4282. 热爱,1269,COMEDY,4282. 冥想,1154,COMEDY
4283. 互联网,528,COMEDY,4283. 小明,126,COMEDY
4284. 栏,4901,COMEDY,4284. 调解,3787,COMEDY
4285. 疫情,1670,TRAGEDY,4285. 小说,305,COMEDY
4286. 标准化,4379,COMEDY,4286. 成功,466,COMEDY
4287. 涂,3265,COMEDY,4287. 笑容,4970,COMEDY
4288. 主题,147,COMEDY,4288. 上面,596,COMEDY
4289. 口腔,3106,COMEDY,4289. 病毒,1299,TRAGEDY
4290. 记住,1833,COMEDY,4290. 演奏,1885,COMEDY
4291. 权,1555,TRAGEDY,4291. 设计师,1529,COMEDY
4292. 风,1199,COMEDY,4292. 姜,1354,COMEDY
4293. 石油,3418,TRAGEDY,4293. 抵抗,4554,TRAGEDY
4294. 援助,4601,COMEDY,4294. 离,2927,TRAGEDY
4295. 比特币,3886,COMEDY,4295. 海岸,4577,COMEDY
4296. 侧,2043,COMEDY,4296. 插,4831,COMEDY
4297. 手法,2058,COMEDY,4297. 兽医,4525,COMEDY
4298. 联想,4475,COMEDY,4298. 国际,758,COMEDY
4299. 态,1957,TRAGEDY,4299. 识别,286,COMEDY
4300. 人体,1015,TRAGEDY,4300. 扩展,1029,COMEDY
4301. 牛排,2810,COMEDY,4301. 人间,4358,TRAGEDY
4302. 薪资,2802,TRAGEDY,4302. 鲜花,2948,COMEDY
4303. 沉迷,3878,TRAGEDY,4303. 绘制,1955,COMEDY
4304. 超越,2163,COMEDY,4304. 影片,2389,COMEDY
4305. 聊聊,2809,COMEDY,4305. 他們,3482,TRAGEDY
4306. 市中心,2532,COMEDY,4306. 采取,278,COMEDY
4307. 底部,2338,TRAGEDY,4307. 怀疑,3260,TRAGEDY
4308. 求职,3182,TRAGEDY,4308. 树枝,3979,COMEDY
4309. 初中生,4986,COMEDY,4309. 用途,1381,COMEDY
4310. 喜爱,1683,COMEDY,4310. 处理,73,COMEDY
4311. 猫,436,COMEDY,4311. 烤箱,983,COMEDY
4312. 供应链,4219,TRAGEDY,4312. 服用,1712,TRAGEDY
4313. 玫瑰花,4800,COMEDY,4313. 发动机,2215,COMEDY
4314. 装饰,796,COMEDY,4314. 飞机,1665,COMEDY
4315. 记忆,1259,TRAGEDY,4315. 系统,56,COMEDY
4316. 前往,1133,COMEDY,4316. 糖分,2860,COMEDY
4317. 气息,1445,TRAGEDY,4317. 飞舞,4572,COMEDY
4318. 论点,4062,TRAGEDY,4318. 味,2472,COMEDY
4319. 亲子,1650,COMEDY,4319. 按钮,1271,COMEDY
4320. 园林,3691,COMEDY,4320. 负载,2884,COMEDY
4321. 艺术品,1676,TRAGEDY,4321. 货币,1329,COMEDY
4322. 液,2259,COMEDY,4322. 似,4504,COMEDY
4323. 进,2308,COMEDY,4323. 目标,103,COMEDY
4324. 减少,83,TRAGEDY,4324. 室内,798,COMEDY
4325. 超市,2042,COMEDY,4325. 动机,3088,TRAGEDY
4326. 计算,93,COMEDY,4326. 探险,1493,COMEDY
4327. 加热,1368,COMEDY,4327. 角度,639,COMEDY
4328. 观众,774,COMEDY,4328. 高度,860,COMEDY
4329. 面板,4520,COMEDY,4329. 负责,757,COMEDY
4330. 土,3495,TRAGEDY,4330. 社会主义,2630,TRAGEDY
4331. 负载,2884,TRAGEDY,4331. 求出,3341,COMEDY
4332. 会议,816,COMEDY,4332. 阐明,3249,COMEDY
4333. 缺少,2608,TRAGEDY,4333. 雕刻,4778,COMEDY
4334. 聚,2983,COMEDY,4334. 色,1858,COMEDY
4335. 餐具,2298,COMEDY,4335. 位数,2572,COMEDY
4336. 点击,1423,COMEDY,4336. 茄子,3526,COMEDY
4337. 区块,875,COMEDY,4337. 猫,436,COMEDY
4338. 外观,1067,COMEDY,4338. 增长率,3360,COMEDY
4339. 试,912,COMEDY,4339. 请求,1124,TRAGEDY
4340. 供给,4711,COMEDY,4340. 热点,2818,COMEDY
4341. 理想,3290,COMEDY,4341. 士兵,4145,TRAGEDY
4342. 电视剧,2151,COMEDY,4342. 科普,1226,COMEDY
4343. 大,2233,COMEDY,4343. 烧烤,3178,COMEDY
4344. 遵循,1075,COMEDY,4344. 妆容,4067,COMEDY
4345. 降低,364,TRAGEDY,4345. 配备,2180,COMEDY
4346. 主旨,3254,COMEDY,4346. 太平洋,4514,COMEDY
4347. 答,3662,COMEDY,4347. 鼓励,458,COMEDY
4348. 损伤,2657,TRAGEDY,4348. 周围,674,COMEDY
4349. 质感,2987,COMEDY,4349. 素材,4144,COMEDY
4350. 别人,1063,COMEDY,4350. 锻炼,502,COMEDY
4351. 鸡尾酒,4399,COMEDY,4351. 室温,4679,TRAGEDY
4352. 调度,2879,COMEDY,4352. 感染,1498,TRAGEDY
4353. 程,3244,COMEDY,4353. 享受,370,COMEDY
4354. 篮球,1663,COMEDY,4354. 季,4232,COMEDY
4355. 建造,1697,COMEDY,4355. 损坏,1844,TRAGEDY
4356. 上级,4989,COMEDY,4356. 公平,3811,COMEDY
4357. 版,3968,COMEDY,4357. 肉类,1783,COMEDY
4358. 调节,936,COMEDY,4358. 思绪,4488,TRAGEDY
4359. 包裹,3821,COMEDY,4359. 桥梁,3276,COMEDY
4360. 人物,564,COMEDY,4360. 结,4852,COMEDY
4361. 男生,4207,COMEDY,4361. 总体,2191,COMEDY
4362. 地震,1451,TRAGEDY,4362. 获取,427,COMEDY
4363. 船,2881,TRAGEDY,4363. 喜剧,3735,COMEDY
4364. 优惠,790,COMEDY,4364. 阿甘,4317,COMEDY
4365. 面临,521,TRAGEDY,4365. 致力于,1379,COMEDY
4366. 中介,4274,COMEDY,4366. 态度,661,COMEDY
4367. 环保,85,COMEDY,4367. 床,1722,COMEDY
4368. 福利,1377,COMEDY,4368. 看,158,COMEDY
4369. 海岸线,4586,COMEDY,4369. 视为,1180,COMEDY
4370. 吃,450,COMEDY,4370. 指明,3406,COMEDY
4371. 修改,640,COMEDY,4371. 帧,4047,COMEDY
4372. 参考,659,COMEDY,4372. 成员,495,COMEDY
4373. 密钥,4751,COMEDY,4373. 倾向,2222,COMEDY
4374. 合,1973,COMEDY,4374. 意境,4242,COMEDY
4375. 分泌,3973,COMEDY,4375. 放到,3670,COMEDY
4376. 增加,127,COMEDY,4376. 财务,451,TRAGEDY
4377. 掌控,2843,COMEDY,4377. 养,1926,COMEDY
4378. 代,1570,COMEDY,4378. 人数,1238,COMEDY
4379. 制动,4171,COMEDY,4379. 领导,858,COMEDY
4380. 冲浪,4531,COMEDY,4380. 麻烦,3304,TRAGEDY
4381. 做,115,TRAGEDY,4381. 米饭,2104,COMEDY
4382. 色素,3559,COMEDY,4382. 星系,1952,TRAGEDY
4383. 用作,3527,COMEDY,4383. 日,1384,COMEDY
4384. 家具,529,COMEDY,4384. 画面,1371,COMEDY
4385. 降临,4674,TRAGEDY,4385. 猫科,4799,COMEDY
4386. 狮子,2385,COMEDY,4386. 洗净,2314,COMEDY
4387. 单价,4837,COMEDY,4387. 治愈,3700,COMEDY
4388. 搭建,3185,COMEDY,4388. 手臂,2315,COMEDY
4389. 处方,4408,TRAGEDY,4389. 状态,323,COMEDY
4390. 商品,383,COMEDY,4390. 工人,2521,COMEDY
4391. 整数,819,COMEDY,4391. 草,1946,COMEDY
4392. 外貌,3339,COMEDY,4392. 为主,1580,COMEDY
4393. 使得,372,COMEDY,4393. 区分,2603,COMEDY
4394. 毕业,1737,COMEDY,4394. 选购,2189,COMEDY
4395. 统计学,4192,COMEDY,4395. 配菜,4614,COMEDY
4396. 计算器,2239,COMEDY,4396. 宝藏,1990,COMEDY
4397. 酱油,1842,COMEDY,4397. 冠军,2794,COMEDY
4398. 方方面面,4278,COMEDY,4398. 医院,1265,TRAGEDY
4399. 夕阳,4288,TRAGEDY,4399. 销售额,910,COMEDY
4400. 耳朵,3014,COMEDY,4400. 小心,4079,COMEDY
4401. 装饰品,2517,COMEDY,4401. 完善,1241,COMEDY
4402. 依靠,3188,TRAGEDY,4402. 生存,672,TRAGEDY
4403. 气质,3816,COMEDY,4403. 美容,2258,COMEDY
4404. 明白,811,COMEDY,4404. 疫情,1670,TRAGEDY
4405. 背部,3685,COMEDY,4405. 奇迹,4917,COMEDY
4406. 现代化,2419,COMEDY,4406. 文字,1101,COMEDY
4407. 礼物,1262,COMEDY,4407. 外语,4195,COMEDY
4408. 问卷,2284,COMEDY,4408. 青少年,2114,COMEDY
4409. 助,4885,COMEDY,4409. 名额,4410,COMEDY
4410. 作为,509,COMEDY,4410. 触发,3531,COMEDY
4411. 海边,2186,COMEDY,4411. 煸炒,3172,COMEDY
4412. 问问,4541,COMEDY,4412. 经营,972,COMEDY
4413. 需求,87,TRAGEDY,4413. 火锅,2946,COMEDY
4414. 工业,847,TRAGEDY,4414. 蓝天,4026,COMEDY
4415. 出门,2876,COMEDY,4415. 平等,2976,COMEDY
4416. 路由,4622,TRAGEDY,4416. 铁,1587,COMEDY
4417. 初学者,1392,COMEDY,4417. 深入,2905,TRAGEDY
4418. 污垢,4415,TRAGEDY,4418. 紫外线,3865,TRAGEDY
4419. 天地,4010,TRAGEDY,4419. 编辑器,4055,COMEDY
4420. 方向,386,COMEDY,4420. 祖先,4108,TRAGEDY
4421. 影像,1500,TRAGEDY,4421. 准确度,4310,COMEDY
4422. 句,1760,COMEDY,4422. 开展,1070,COMEDY
4423. 接收,1626,TRAGEDY,4423. 短期,3766,COMEDY
4424. 商人,2099,COMEDY,4424. 肉,1287,COMEDY
4425. 到来,2456,TRAGEDY,4425. 请,28,COMEDY
4426. 玩家,463,COMEDY,4426. 平静,3046,COMEDY
4427. 紧张,2970,TRAGEDY,4427. 激素,4880,TRAGEDY
4428. 涂上,2982,COMEDY,4428. 奇数,2663,COMEDY
4429. 羊,3567,COMEDY,4429. 调研,1495,COMEDY
4430. 薄片,3960,TRAGEDY,4430. 酱料,4131,COMEDY
4431. 事件,421,TRAGEDY,4431. 微信,2171,COMEDY
4432. 换,1853,COMEDY,4432. 健康,95,COMEDY
4433. 退出,3066,TRAGEDY,4433. 绘画,1747,COMEDY
4434. 演员,1511,COMEDY,4434. 使得,372,COMEDY
4435. 前提,2270,TRAGEDY,4435. 风情,4641,COMEDY
4436. 权限,2150,TRAGEDY,4436. 负担,1721,TRAGEDY
4437. 滑动,4730,COMEDY,4437. 默认,2575,COMEDY
4438. 业务,469,TRAGEDY,4438. 员工,203,COMEDY
4439. 拓宽,3610,COMEDY,4439. 修辞,4891,COMEDY
4440. 零件,3584,TRAGEDY,4440. 短文,1965,COMEDY
4441. 成,233,COMEDY,4441. 翻炒,2159,COMEDY
4442. 成立,1742,COMEDY,4442. 可乐,4565,COMEDY
4443. 激励,1168,COMEDY,4443. 跑,2210,COMEDY
4444. 农药,4873,TRAGEDY,4444. 未知,3781,TRAGEDY
4445. 跟踪,1538,TRAGEDY,4445. 停止,1686,TRAGEDY
4446. 周期,1229,TRAGEDY,4446. 证明,826,COMEDY
4447. 结论,900,TRAGEDY,4447. 热锅,3635,COMEDY
4448. 分成,1668,COMEDY,4448. 制造业,2303,COMEDY
4449. 教师,1099,COMEDY,4449. 斜,3158,COMEDY
4450. 效应,1799,COMEDY,4450. 数据库,907,COMEDY
4451. 加速,1295,COMEDY,4451. 素养,2585,COMEDY
4452. 把握,2449,COMEDY,4452. 足以,3291,COMEDY
4453. 味,2472,COMEDY,4453. 愿望,3324,COMEDY
4454. 指向,3194,TRAGEDY,4454. 教,2577,COMEDY
4455. 病情,1694,TRAGEDY,4455. 珠宝,2957,COMEDY
4456. 激活,3750,COMEDY,4456. 明星,2949,COMEDY
4457. 大小,486,COMEDY,4457. 王,828,COMEDY
4458. 模式,366,COMEDY,4458. 行程,2713,COMEDY
4459. 烤制,2513,COMEDY,4459. 灾难,3368,TRAGEDY
4460. 签名,4094,COMEDY,4460. 空间,283,COMEDY
4461. 著作,4859,COMEDY,4461. 贷款,1342,TRAGEDY
4462. 闻,4957,COMEDY,4462. 北极熊,4636,COMEDY
4463. 文学,603,COMEDY,4463. 福利,1377,COMEDY
4464. 家庭,137,COMEDY,4464. 耐心,1277,COMEDY
4465. 诞生,4367,COMEDY,4465. 暴雨,4990,TRAGEDY
4466. 倾斜,3699,TRAGEDY,4466. 姿态,3255,COMEDY
4467. 专家,892,COMEDY,4467. 鸣,4939,COMEDY
4468. 评测,2179,COMEDY,4468. 教师,1099,COMEDY
4469. 审判,3924,TRAGEDY,4469. 乘积,3574,COMEDY
4470. 权力,2174,TRAGEDY,4470. 部分,253,COMEDY
4471. 弹性,2242,COMEDY,4471. 对话,91,COMEDY
4472. 谈判,2432,TRAGEDY,4472. 季节,658,COMEDY
4473. 基金,1654,COMEDY,4473. 途径,1491,COMEDY
4474. 总体,2191,COMEDY,4474. 颈部,4906,TRAGEDY
4475. 高达,4760,COMEDY,4475. 晚宴,4942,COMEDY
4476. 配送,2973,COMEDY,4476. 光,899,COMEDY
4477. 中成药,4561,TRAGEDY,4477. 行走,3027,COMEDY
4478. 绕,3297,COMEDY,4478. 面霜,4598,COMEDY
4479. 黑洞,618,TRAGEDY,4479. 页面,1055,COMEDY
4480. 科学家,830,COMEDY,4480. 碱,2534,COMEDY
4481. 星座,3428,COMEDY,4481. 泡沫,3508,COMEDY
4482. 幼儿,4591,COMEDY,4482. 贾,4327,TRAGEDY
4483. 熊猫,2550,COMEDY,4483. 预算,544,COMEDY
4484. 购物,580,COMEDY,4484. 墨西哥,3512,COMEDY
4485. 饮食,246,COMEDY,4485. 基石,4784,TRAGEDY
