"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
4219. 干扰,1610,TRAGEDY,4219. 语法,795,COMEDY
4220. 换,1853,COMEDY,4220. 内核,4513,COMEDY
4221. 好友,3077,COMEDY,4221. 电动车,4771,COMEDY
4222. 发光,3517,COMEDY,4222. 编码,1446,COMEDY
4223. 绕,3297,COMEDY,4223. 粮食,4400,COMEDY
4224. 观点,476,COMEDY,4224. 起诉,4578,TRAGEDY
4225. 零食,3231,COMEDY,4225. 含义,1250,COMEDY
4226. 太空,877,COMEDY,4226. 繁荣,3141,COMEDY
4227. 走进,3220,COMEDY,4227. 跳跃,2368,COMEDY
4228. 猎物,3627,TRAGEDY,4228. 香菜,4167,COMEDY
4229. 奥运会,4469,COMEDY,4229. 罚款,4173,TRAGEDY
4230. 位于,815,COMEDY,4230. 人生,562,COMEDY
4231. 期限,2332,TRAGEDY,4231. 数值,1534,COMEDY
4232. 候选人,3488,COMEDY,4232. 内心,852,TRAGEDY
4233. 财产,1436,TRAGEDY,4233. 文献,1431,COMEDY
4234. 仪器,3405,COMEDY,4234. 朋友,381,COMEDY
4235. 引发,1464,TRAGEDY,4235. 家乡,3273,TRAGEDY
4236. 相遇,2547,COMEDY,4236. 满,2710,COMEDY
4237. 洗涤,4045,COMEDY,4237. 球队,2006,COMEDY
4238. 指点,4402,COMEDY,4238. 面糊,4212,COMEDY
4239. 配件,2926,COMEDY,4239. 灰色,4189,TRAGEDY
4240. 喷发,3877,TRAGEDY,4240. 选出,3650,COMEDY
4241. 作物,3925,COMEDY,4241. 咖啡机,3761,COMEDY
4242. 文字,1101,COMEDY,4242. 市中心,2532,COMEDY
4243. 求职,3182,TRAGEDY,4243. 情境,2184,TRAGEDY
4244. 斐波,3677,COMEDY,4244. 吸,4941,TRAGEDY
4245. 遵守,1019,TRAGEDY,4245. 停止,1686,TRAGEDY
4246. 寿司,2872,COMEDY,4246. 坚信,4725,TRAGEDY
4247. 增大,4796,COMEDY,4247. 出版社,4413,COMEDY
4248. 进步,531,COMEDY,4248. 场地,1539,COMEDY
4249. 好评,3828,COMEDY,4249. 延伸,4620,TRAGEDY
4250. 烹饪,891,COMEDY,4250. 实用性,2386,COMEDY
4251. 信誉,3728,TRAGEDY,4251. 审理,4503,TRAGEDY
4252. 排放量,3931,TRAGEDY,4252. 日出,4070,COMEDY
4253. 线条,2052,COMEDY,4253. 手指,2765,COMEDY
4254. 总额,3415,TRAGEDY,4254. 统计,945,COMEDY
4255. 城市,110,COMEDY,4255. 电能,4071,COMEDY
4256. 绿化,3263,COMEDY,4256. 体系,1007,TRAGEDY
4257. 欢乐,3083,COMEDY,4257. 草药,4141,COMEDY
4258. 导演,2573,COMEDY,4258. 海滩,1038,COMEDY
4259. 布,2722,COMEDY,4259. 左,2820,COMEDY
4260. 绽放,3295,COMEDY,4260. 启发,2254,COMEDY
4261. 石油,3418,TRAGEDY,4261. 警官,4931,COMEDY
4262. 移动,634,COMEDY,4262. 长,1289,TRAGEDY
4263. 亚马逊,2446,COMEDY,4263. 抽取,2425,TRAGEDY
4264. 心理学家,4900,COMEDY,4264. 珍珠,3724,COMEDY
4265. 警察,1417,COMEDY,4265. 气体,670,COMEDY
4266. 速度,342,COMEDY,4266. 卖,3626,COMEDY
4267. 时装,4149,COMEDY,4267. 芒果,3420,COMEDY
4268. 数据,24,TRAGEDY,4268. 年轻人,1042,COMEDY
4269. 表格,396,TRAGEDY,4269. 出来,647,COMEDY
4270. 小明,126,COMEDY,4270. 排名,2008,TRAGEDY
4271. 造成,398,TRAGEDY,4271. 施工,1882,COMEDY
4272. 形象,650,COMEDY,4272. 城市,110,TRAGEDY
4273. 用途,1381,COMEDY,4273. 王国,4234,TRAGEDY
4274. 繁殖,1878,COMEDY,4274. 中成药,4561,COMEDY
4275. 点燃,4747,COMEDY,4275. 毛发,2512,COMEDY
4276. 背,4477,TRAGEDY,4276. 男人,2985,COMEDY
4277. 多样性,961,COMEDY,4277. 周期,1229,TRAGEDY
4278. 希腊,2342,TRAGEDY,4278. 线段,4608,TRAGEDY
4279. 防护,2714,COMEDY,4279. 限于,2414,TRAGEDY
4280. 兼容,3881,COMEDY,4280. 自然,105,COMEDY
4281. 面膜,2632,COMEDY,4281. 年份,1888,TRAGEDY
4282. 拖延,4466,COMEDY,4282. 科幻,3663,COMEDY
4283. 里面,1568,COMEDY,4283. 校园,2563,COMEDY
4284. 像素,2588,COMEDY,4284. 听力,2711,TRAGEDY
4285. 申请,1306,TRAGEDY,4285. 酸,2054,COMEDY
4286. 茶叶,2707,COMEDY,4286. 新手,2255,COMEDY
4287. 困难,689,TRAGEDY,4287. 好运,4006,COMEDY
4288. 尺寸,1137,COMEDY,4288. 媒体,362,COMEDY
4289. 项,1886,TRAGEDY,4289. 证实,4175,TRAGEDY
4290. 满足,348,COMEDY,4290. 整理,1219,COMEDY
4291. 保养,1551,COMEDY,4291. 错过,2819,TRAGEDY
4292. 继续,412,COMEDY,4292. 绳子,4146,COMEDY
4293. 形态,1346,COMEDY,4293. 步骤,189,COMEDY
4294. 中国,124,COMEDY,4294. 报告,456,COMEDY
4295. 汉堡,3232,COMEDY,4295. 菜,1106,COMEDY
4296. 烧烤,3178,COMEDY,4296. 你们,388,COMEDY
4297. 类似,1571,COMEDY,4297. 奔跑,3445,COMEDY
4298. 乐趣,1559,COMEDY,4298. 写入,3618,COMEDY
4299. 关闭,1494,TRAGEDY,4299. 选定,4923,COMEDY
4300. 有所,587,COMEDY,4300. 定价,3338,COMEDY
4301. 出口,3448,COMEDY,4301. 代表,417,COMEDY
4302. 弱点,3817,TRAGEDY,4302. 儿童,833,COMEDY
4303. 场地,1539,COMEDY,4303. 降低,364,TRAGEDY
4304. 警方,2530,TRAGEDY,4304. 游玩,4217,COMEDY
4305. 慢跑,3302,COMEDY,4305. 流量,1350,COMEDY
4306. 种植,919,COMEDY,4306. 印度,1967,COMEDY
4307. 容器,1302,COMEDY,4307. 市场,72,COMEDY
4308. 循环,635,COMEDY,4308. 运行,537,COMEDY
4309. 启用,4709,COMEDY,4309. 腐蚀,4996,TRAGEDY
4310. 效应,1799,COMEDY,4310. 公主,4349,COMEDY
4311. 看作,3900,COMEDY,4311. 晋升,3395,COMEDY
4312. 住,1622,COMEDY,4312. 聚会,1852,COMEDY
4313. 帮,243,COMEDY,4313. 工具,212,COMEDY
4314. 鸡蛋,729,COMEDY,4314. 取,1420,COMEDY
4315. 放进,4993,COMEDY,4315. 负债表,4753,TRAGEDY
4316. 疼痛,1988,TRAGEDY,4316. 有益,4804,COMEDY
4317. 事务,2894,TRAGEDY,4317. 手臂,2315,COMEDY
4318. 框,2279,COMEDY,4318. 探险家,4135,COMEDY
4319. 海报,2899,COMEDY,4319. 远处,3118,TRAGEDY
4320. 金融,400,TRAGEDY,4320. 心态,1080,COMEDY
4321. 陌生人,3037,COMEDY,4321. 动力,1153,COMEDY
4322. 感恩,3323,COMEDY,4322. 场合,1202,COMEDY
4323. 溶液,2465,COMEDY,4323. 独立性,4616,COMEDY
4324. 烘焙,2744,COMEDY,4324. 广告,586,COMEDY
4325. 灾难,3368,TRAGEDY,4325. 潮流,2511,COMEDY
4326. 应该,50,COMEDY,4326. 为准,4951,TRAGEDY
4327. 遭受,2654,TRAGEDY,4327. 海底,3612,TRAGEDY
4328. 安慰,3595,COMEDY,4328. 道具,2733,COMEDY
4329. 必须,280,COMEDY,4329. 偏差,3668,TRAGEDY
4330. 莉莉,2834,COMEDY,4330. 他人,548,TRAGEDY
4331. 内涵,1998,COMEDY,4331. 向日葵,4664,COMEDY
4332. 粥,4438,COMEDY,4332. 性价比,2862,COMEDY
4333. 菠菜,4201,COMEDY,4333. 肝脏,4691,TRAGEDY
4334. 字符串,435,COMEDY,4334. 春节,4470,COMEDY
4335. 时候,480,COMEDY,4335. 包括,35,COMEDY
4336. 单价,4837,COMEDY,4336. 客户端,2925,COMEDY
4337. 世界杯,3560,COMEDY,4337. 走势,4834,TRAGEDY
4338. 管理员,2988,COMEDY,4338. 写,90,COMEDY
4339. 礼仪,2785,COMEDY,4339. 星球,1116,COMEDY
4340. 激活,3750,COMEDY,4340. 灾难,3368,TRAGEDY
4341. 鸡精,3501,COMEDY,4341. 盆栽,3327,COMEDY
4342. 利益,859,TRAGEDY,4342. 官方,2108,TRAGEDY
4343. 文档,1188,COMEDY,4343. 框架,1082,COMEDY
4344. 主机,4362,COMEDY,4344. 专辑,4437,COMEDY
4345. 退出,3066,TRAGEDY,4345. 炖,3957,COMEDY
4346. 后台,4736,COMEDY,4346. 与众不同,4981,COMEDY
4347. 巴厘岛,3452,COMEDY,4347. 环,2874,COMEDY
4348. 唐诗,4892,COMEDY,4348. 给出,399,COMEDY
4349. 请求,1124,TRAGEDY,4349. 反应,298,COMEDY
4350. 美观,4228,COMEDY,4350. 排版,4491,COMEDY
4351. 支出,901,COMEDY,4351. 遵循,1075,TRAGEDY
4352. 肩膀,4154,COMEDY,4352. 待,1948,COMEDY
4353. 找,783,COMEDY,4353. 哪个,4252,COMEDY
4354. 是,1,COMEDY,4354. 野外,4139,COMEDY
4355. 遵循,1075,TRAGEDY,4355. 前端,2378,COMEDY
4356. 语文,3963,COMEDY,4356. 泥,4434,COMEDY
4357. 天数,2709,TRAGEDY,4357. 语句,829,COMEDY
4358. 现金,1405,COMEDY,4358. 家人,855,COMEDY
4359. 设备,181,COMEDY,4359. 作文,4150,COMEDY
4360. 沙发,1503,COMEDY,4360. 硬币,3165,COMEDY
4361. 封建,4403,TRAGEDY,4361. 主意,1821,COMEDY
4362. 家,482,COMEDY,4362. 酒,2097,COMEDY
4363. 熊猫,2550,COMEDY,4363. 配送,2973,COMEDY
4364. 免疫,1597,COMEDY,4364. 人物,564,COMEDY
4365. 爆发,2990,TRAGEDY,4365. 奶酪,1843,COMEDY
4366. 地壳,4257,TRAGEDY,4366. 不安,3760,TRAGEDY
4367. 冷静,2658,COMEDY,4367. 我們,4814,COMEDY
4368. 净化,3074,COMEDY,4368. 存在,143,TRAGEDY
4369. 事业,995,COMEDY,4369. 瓶颈,3682,TRAGEDY
4370. 退休,3675,COMEDY,4370. 音效,3558,COMEDY
4371. 如何,1543,COMEDY,4371. 任务,139,TRAGEDY
4372. 环境,33,COMEDY,4372. 单品,4898,COMEDY
4373. 益处,3133,COMEDY,4373. 固定,2551,TRAGEDY
4374. 酱,3543,COMEDY,4374. 面向,2101,COMEDY
4375. 谢,3285,COMEDY,4375. 成员,495,COMEDY
4376. 公众,1325,COMEDY,4376. 骨头,4653,COMEDY
4377. 管理层,4566,TRAGEDY,4377. 废物,2293,TRAGEDY
4378. 堵塞,4908,TRAGEDY,4378. 突出,1643,COMEDY
4379. 报表,1874,TRAGEDY,4379. 暴力,2230,TRAGEDY
4380. 排版,4491,COMEDY,4380. 甲烷,4384,TRAGEDY
4381. 演讲,1292,COMEDY,4381. 正则,4936,COMEDY
4382. 免受,4315,TRAGEDY,4382. 歌手,2763,COMEDY
4383. 减排,3020,COMEDY,4383. 防晒,3623,COMEDY
4384. 完,2917,TRAGEDY,4384. 清除,2838,TRAGEDY
4385. 肉质,4178,COMEDY,4385. 人,13,COMEDY
4386. 沟通,237,COMEDY,4386. 医学,504,TRAGEDY
4387. 组织,315,COMEDY,4387. 构造,1909,COMEDY
4388. 剪刀,3238,COMEDY,4388. 伤害,1240,TRAGEDY
4389. 努力,425,COMEDY,4389. 落实,3424,COMEDY
4390. 阴影,4429,TRAGEDY,4390. 乘坐,2501,COMEDY
4391. 受损,4077,TRAGEDY,4391. 怎么办,1804,COMEDY
4392. 武器,2447,TRAGEDY,4392. 多云,3326,TRAGEDY
4393. 送,2034,COMEDY,4393. 系统,56,COMEDY
4394. 面糊,4212,COMEDY,4394. 职责,1638,TRAGEDY
4395. 说明书,2292,COMEDY,4395. 资产,807,COMEDY
4396. 舞蹈,862,COMEDY,4396. 膨胀,3511,COMEDY
4397. 后代,3157,COMEDY,4397. 细节,474,COMEDY
4398. 中,1734,COMEDY,4398. 药,1660,TRAGEDY
4399. 革新,4678,COMEDY,4399. 选购,2189,COMEDY
4400. 玩具,1331,COMEDY,4400. 命名,2220,COMEDY
4401. 为主,1580,COMEDY,4401. 穿过,2335,COMEDY
4402. 去世,4987,TRAGEDY,4402. 爸爸,3321,COMEDY
4403. 求出,3341,COMEDY,4403. 睡,2747,COMEDY
4404. 复兴,2799,COMEDY,4404. 脑,3918,COMEDY
4405. 电压,2826,COMEDY,4405. 精通,4355,COMEDY
4406. 阶级,3769,TRAGEDY,4406. 晒,4180,COMEDY
4407. 核心,628,COMEDY,4407. 再生,1203,COMEDY
4408. 唐代,3432,COMEDY,4408. 巴西,4600,COMEDY
4409. 声音,741,COMEDY,4409. 求解,2082,COMEDY
4410. 狐狸,2524,COMEDY,4410. 正方形,2137,COMEDY
4411. 玛丽亚,3011,COMEDY,4411. 必需,4521,COMEDY
4412. 负债表,4753,TRAGEDY,4412. 优缺点,1729,COMEDY
4413. 悲伤,3561,TRAGEDY,4413. 营养,530,COMEDY
4414. 聚集,3252,COMEDY,4414. 洗发水,3808,COMEDY
4415. 关卡,2969,COMEDY,4415. 制,2485,TRAGEDY
4416. 大自然,1086,COMEDY,4416. 偏好,1424,COMEDY
4417. 放置,1112,COMEDY,4417. 感染,1498,TRAGEDY
4418. 问,613,COMEDY,4418. 三角,3809,COMEDY
4419. 网站,428,COMEDY,4419. 验证,863,TRAGEDY
4420. 协议,1004,COMEDY,4420. 希腊,2342,TRAGEDY
4421. 受,382,TRAGEDY,4421. 类别,934,COMEDY
4422. 结婚,3416,COMEDY,4422. 论点,4062,TRAGEDY
4423. 激发,1236,COMEDY,4423. 挑战性,2567,TRAGEDY
4424. 香味,2388,COMEDY,4424. 共享,1110,COMEDY
4425. 寻找,277,COMEDY,4425. 相连,4197,COMEDY
4426. 遗迹,4740,TRAGEDY,4426. 颜色,218,COMEDY
4427. 保湿,3455,COMEDY,4427. 接触,1119,COMEDY
4428. 专利,3361,COMEDY,4428. 原因,390,TRAGEDY
4429. 雨林,3096,COMEDY,4429. 语音,517,COMEDY
4430. 网,2591,COMEDY,4430. 力量,441,TRAGEDY
4431. 长,1289,TRAGEDY,4431. 反馈,575,COMEDY
4432. 红烧肉,3029,COMEDY,4432. 建,3343,TRAGEDY
4433. 职场,968,TRAGEDY,4433. 准则,2625,TRAGEDY
4434. 器官,2392,TRAGEDY,4434. 烘烤,4285,COMEDY
4435. 家电,1803,COMEDY,4435. 大气,1294,COMEDY
4436. 代价,4492,TRAGEDY,4436. 通道,2877,TRAGEDY
4437. 滑雪,4580,COMEDY,4437. 建模,3434,COMEDY
4438. 演出,2383,COMEDY,4438. 铁路,4034,TRAGEDY
4439. 至,909,COMEDY,4439. 加以,3098,TRAGEDY
4440. 全麦,3380,COMEDY,4440. 简介,2706,COMEDY
4441. 消耗,975,TRAGEDY,4441. 小吃,2742,COMEDY
4442. 外表,3469,COMEDY,4442. 违反,2109,TRAGEDY
4443. 恐龙,2033,COMEDY,4443. 机关,2776,TRAGEDY
4444. 辅助,1111,COMEDY,4444. 引言,4243,COMEDY
4445. 校园,2563,COMEDY,4445. 注册,1655,COMEDY
4446. 式,843,COMEDY,4446. 学位,3992,COMEDY
4447. 级,2997,COMEDY,4447. 性格,986,COMEDY
4448. 城市化,2327,TRAGEDY,4448. 观众,774,COMEDY
4449. 课堂,2571,COMEDY,4449. 巴黎,1408,COMEDY
4450. 比分,4083,COMEDY,4450. 沉浸,2677,TRAGEDY
4451. 相似,3638,COMEDY,4451. 饰品,3387,COMEDY
4452. 不安,3760,TRAGEDY,4452. 心理学,1317,TRAGEDY
4453. 臂,4343,COMEDY,4453. 分解,1674,TRAGEDY
4454. 化合物,1978,COMEDY,4454. 路径,1064,COMEDY
4455. 怕,4118,TRAGEDY,4455. 化合物,1978,TRAGEDY
4456. 榜样,4634,COMEDY,4456. 业绩,1904,COMEDY
4457. 影,4618,TRAGEDY,4457. 带上,3802,COMEDY
4458. 肝脏,4691,TRAGEDY,4458. 精华,4666,COMEDY
4459. 自学,4819,COMEDY,4459. 相似,3638,COMEDY
4460. 宫殿,4944,COMEDY,4460. 飞行器,4909,COMEDY
4461. 扶持,4405,COMEDY,4461. 销售,273,COMEDY
4462. 调料,1857,COMEDY,4462. 动机,3088,TRAGEDY
4463. 制作,175,COMEDY,4463. 部,3718,COMEDY
4464. 泄漏,4113,TRAGEDY,4464. 担任,2074,COMEDY
4465. 案,4411,TRAGEDY,4465. 膜,4157,TRAGEDY
4466. 相爱,4893,COMEDY,4466. 洗净,2314,COMEDY
4467. 塑料袋,2047,COMEDY,4467. 举例,4772,COMEDY
4468. 亚洲,2286,COMEDY,4468. 小朋友,4878,COMEDY
4469. 防,3299,COMEDY,4469. 类,497,COMEDY
4470. 翻,2429,COMEDY,4470. 亚马逊,2446,COMEDY
4471. 控制台,4749,COMEDY,4471. 吹拂,4116,COMEDY
4472. 林,3866,TRAGEDY,4472. 综合,3732,TRAGEDY
4473. 古代,751,TRAGEDY,4473. 点燃,4747,COMEDY
4474. 删除,1280,COMEDY,4474. 列,1059,TRAGEDY
4475. 蓝色,1505,TRAGEDY,4475. 数组,1599,TRAGEDY
4476. 丈夫,4964,COMEDY,4476. 资源,154,COMEDY
4477. 轮胎,2527,COMEDY,4477. 版权,4066,TRAGEDY
4478. 围绕,2264,COMEDY,4478. 室外,4072,COMEDY
4479. 贾,4327,COMEDY,4479. 编译,2964,TRAGEDY
4480. 新鲜,4985,COMEDY,4480. 陌生人,3037,TRAGEDY
4481. 否定,4472,TRAGEDY,4481. 韩国,4017,COMEDY
4482. 节能,1513,COMEDY,4482. 实施,728,TRAGEDY
4483. 旨在,1620,COMEDY,4483. 单价,4837,TRAGEDY
4484. 可视化,3413,COMEDY,4484. 香料,2659,COMEDY
4485. 利润,966,COMEDY,4485. 烦恼,3247,TRAGEDY
4486. 趋势,309,COMEDY,4486. 番茄,1444,COMEDY
4487. 提醒,1143,TRAGEDY,4487. 套餐,4443,COMEDY
4488. 段落,930,TRAGEDY,4488. 工作者,3622,TRAGEDY
4489. 骨骼,3125,TRAGEDY,4489. 用作,3527,COMEDY
4490. 优先级,2788,COMEDY,4490. 听众,2602,COMEDY
4491. 回忆,1572,TRAGEDY,4491. 布,2722,COMEDY
4492. 鸡翅,3348,COMEDY,4492. 种子,2145,COMEDY
4493. 安全,107,COMEDY,4493. 国际,758,COMEDY
4494. 提到,743,COMEDY,4494. 模,2606,TRAGEDY
4495. 统计学,4192,COMEDY,4495. 预订,1831,COMEDY
4496. 四川,3887,COMEDY,4496. 续航,3832,COMEDY
4497. 学业,3917,TRAGEDY,4497. 完美,4971,COMEDY
4498. 歌曲,627,COMEDY,4498. 盐,472,TRAGEDY
4499. 替换,1512,COMEDY,4499. 燃烧,1723,TRAGEDY
4500. 条,4823,COMEDY,4500. 问题,11,TRAGEDY
4501. 听众,2602,COMEDY,4501. 开发,191,COMEDY
4502. 流程,508,TRAGEDY,4502. 终点,3657,TRAGEDY
4503. 准则,2625,TRAGEDY,4503. 曲子,4650,COMEDY
4504. 以上,573,TRAGEDY,4504. 奶油,1754,COMEDY
4505. 金色,3439,COMEDY,4505. 新生儿,2993,COMEDY
4506. 罗马,2412,COMEDY,4506. 土壤,785,TRAGEDY
4507. 物流,1268,TRAGEDY,4507. 赞赏,4268,COMEDY
4508. 哪个,4252,COMEDY,4508. 见面,2617,COMEDY
4509. 侵权,4672,TRAGEDY,4509. 外面,3859,COMEDY
4510. 豆腐,1781,COMEDY,4510. 挖掘,1557,TRAGEDY
4511. 远离,2452,TRAGEDY,4511. 人文,2597,COMEDY
4512. 余额,3848,COMEDY,4512. 湖泊,2556,TRAGEDY
4513. 尾巴,3155,COMEDY,4513. 整数,819,TRAGEDY
4514. 氢,3002,TRAGEDY,4514. 跟随,3492,COMEDY
4515. 银河系,3566,COMEDY,4515. 博主,4788,COMEDY
4516. 救援,2586,COMEDY,4516. 电话,1127,COMEDY
4517. 膜,4157,TRAGEDY,4517. 高于,3222,COMEDY
4518. 推,2975,COMEDY,4518. 对抗,3156,TRAGEDY
4519. 左,2820,COMEDY,4519. 坐,1375,COMEDY
4520. 座位,2911,COMEDY,4520. 财政,3656,TRAGEDY
4521. 窗口,2221,COMEDY,4521. 火灾,2600,TRAGEDY
4522. 计划书,3441,TRAGEDY,4522. 内存,1185,TRAGEDY
4523. 污染物,2216,TRAGEDY,4523. 选,1316,COMEDY
4524. 病历,3219,TRAGEDY,4524. 进攻,2662,TRAGEDY
4525. 难题,1653,TRAGEDY,4525. 达,2887,COMEDY
4526. 照耀,3856,COMEDY,4526. 理性,3437,TRAGEDY
4527. 违约,3978,TRAGEDY,4527. 前途,2053,COMEDY
4528. 心灵,1352,COMEDY,4528. 合同,707,TRAGEDY
4529. 走,809,COMEDY,4529. 工业化,3228,TRAGEDY
4530. 苹果,1026,COMEDY,4530. 生活,48,COMEDY
4531. 学,871,COMEDY,4531. 分布,985,COMEDY
4532. 救赎,3628,TRAGEDY,4532. 值,205,TRAGEDY
4533. 球员,1437,COMEDY,4533. 骑,2070,COMEDY
4534. 农村,2249,TRAGEDY,4534. 口号,1890,COMEDY
4535. 节目,1627,COMEDY,4535. 物品,518,COMEDY
4536. 还款,3038,TRAGEDY,4536. 金钱,2827,TRAGEDY
4537. 煮熟,1947,COMEDY,4537. 追寻,4658,COMEDY
4538. 失望,3857,TRAGEDY,4538. 作出,1993,COMEDY
4539. 青蛙,4406,COMEDY,4539. 丢失,3358,TRAGEDY
4540. 入,701,COMEDY,4540. 身心,1006,TRAGEDY
4541. 靠近,2466,COMEDY,4541. 证据,782,TRAGEDY
4542. 节日,1324,COMEDY,4542. 课,3282,COMEDY
4543. 肢体,3903,COMEDY,4543. 橱柜,4739,COMEDY
4544. 柔韧性,3944,COMEDY,4544. 收缩,4497,COMEDY
4545. 降,3590,TRAGEDY,4545. 爪子,4186,COMEDY
4546. 潜力,898,COMEDY,4546. 上方,3553,COMEDY
4547. 相关,1382,COMEDY,4547. 要求,123,TRAGEDY
4548. 离婚,3189,TRAGEDY,4548. 开展,1070,COMEDY
4549. 生菜,3400,COMEDY,4549. 食用,1073,COMEDY
4550. 队员,3988,COMEDY,4550. 柠檬,1484,COMEDY
4551. 追,3982,COMEDY,4551. 星期,4160,COMEDY
4552. 父亲,1979,TRAGEDY,4552. 寿司,2872,COMEDY
4553. 年级,4231,COMEDY,4553. 居住,1649,COMEDY
4554. 到,27,COMEDY,4554. 破坏,740,TRAGEDY
4555. 除法,4714,TRAGEDY,4555. 战争,1378,TRAGEDY
4556. 添加剂,4596,COMEDY,4556. 备份,1345,COMEDY
4557. 生姜,4151,COMEDY,4557. 改进,439,COMEDY
4558. 各自,1762,TRAGEDY,4558. 当,4485,COMEDY
4559. 关联,1861,COMEDY,4559. 清单,927,COMEDY
4560. 面前,4545,COMEDY,4560. 防晒霜,3795,COMEDY
4561. 李华,1537,COMEDY,4561. 年龄段,4142,COMEDY
4562. 失去,1065,TRAGEDY,4562. 抓,4690,COMEDY
4563. 喜爱,1683,COMEDY,4563. 波长,3179,COMEDY
4564. 五花肉,4073,COMEDY,4564. 调制,4593,COMEDY
4565. 热量,1186,COMEDY,4565. 灯具,2695,COMEDY
4566. 距离,571,TRAGEDY,4566. 打击,2878,TRAGEDY
4567. 识别,286,COMEDY,4567. 眼睛,1207,TRAGEDY
4568. 巧克力,817,COMEDY,4568. 禁止,2566,TRAGEDY
4569. 打造,1183,COMEDY,4569. 心跳,4693,COMEDY
4570. 军队,3174,TRAGEDY,4570. 量化,4336,COMEDY
4571. 图像,534,COMEDY,4571. 画作,3644,COMEDY
4572. 状,2735,TRAGEDY,4572. 拒绝,2155,TRAGEDY
4573. 矩形,2989,COMEDY,4573. 实力,1964,COMEDY
4574. 想象,1468,COMEDY,4574. 差距,3268,TRAGEDY
4575. 地图,1664,COMEDY,4575. 尝,4519,COMEDY
4576. 人心,3068,TRAGEDY,4576. 玩,902,COMEDY
4577. 实例,1914,COMEDY,4577. 欢乐,3083,COMEDY
4578. 水果,574,COMEDY,4578. 废水,4039,TRAGEDY
4579. 护肤,3407,COMEDY,4579. 边,1453,COMEDY
4580. 可能性,1372,COMEDY,4580. 自学,4819,COMEDY
4581. 酒,2097,COMEDY,4581. 够,4365,COMEDY
4582. 指向,3194,COMEDY,4582. 海拔,2680,COMEDY
4583. 气象,3115,COMEDY,4583. 笑容,4970,COMEDY
4584. 西班牙,3535,COMEDY,4584. 夏日,2962,COMEDY
4585. 栏,4901,COMEDY,4585. 祝,1636,COMEDY
4586. 沐浴,4304,COMEDY,4586. 手势,4205,COMEDY
4587. 后面,2773,TRAGEDY,4587. 延长,2719,COMEDY
4588. 附近,1356,COMEDY,4588. 教材,3710,COMEDY
4589. 避免,152,TRAGEDY,4589. 礼仪,2785,COMEDY
4590. 资产,807,COMEDY,4590. 冠军,2794,COMEDY
4591. 手势,4205,COMEDY,4591. 走进,3220,COMEDY
4592. 知,2192,TRAGEDY,4592. 减缓,2438,TRAGEDY
4593. 小学生,3983,COMEDY,4593. 分类,206,COMEDY
4594. 方案,133,TRAGEDY,4594. 约翰,1221,COMEDY
4595. 哥哥,4969,COMEDY,4595. 宝藏,1990,COMEDY
4596. 庆祝,1794,COMEDY,4596. 内部,558,TRAGEDY
4597. 新闻,660,TRAGEDY,4597. 单位,850,COMEDY
4598. 远方,4206,TRAGEDY,4598. 接,4122,COMEDY
4599. 结,4852,TRAGEDY,4599. 肝,3537,TRAGEDY
4600. 选择,32,TRAGEDY,4600. 刻画,4013,COMEDY
4601. 香草精,4854,COMEDY,4601. 本科,4833,COMEDY
4602. 煸炒,3172,COMEDY,4602. 焦点,3124,TRAGEDY
4603. 方便,1274,COMEDY,4603. 技巧,238,COMEDY
4604. 方式,45,TRAGEDY,4604. 帝国,3355,TRAGEDY
4605. 美,1471,COMEDY,4605. 重复,1671,COMEDY
4606. 必需,4521,TRAGEDY,4606. 高峰,4654,COMEDY
4607. 老虎,3403,COMEDY,4607. 具备,746,COMEDY
4608. 天,2118,TRAGEDY,4608. 聚集,3252,COMEDY
4609. 咖啡,552,COMEDY,4609. 变更,3679,TRAGEDY
4610. 住宅,3305,TRAGEDY,4610. 骑士,4702,COMEDY
4611. 什么,141,COMEDY,4611. 学历,4291,COMEDY
4612. 大熊猫,4589,COMEDY,4612. 社会主义,2630,COMEDY
4613. 监控,1114,TRAGEDY,4613. 含量,1724,COMEDY
4614. 铜,3676,TRAGEDY,4614. 小学,2907,COMEDY
4615. 书,503,TRAGEDY,4615. 精神,505,COMEDY
4616. 体现,840,TRAGEDY,4616. 餐,2991,COMEDY
4617. 关心,1380,COMEDY,4617. 自己,16,COMEDY
4618. 流动性,4945,TRAGEDY,4618. 排骨,3212,COMEDY
4619. 经,3257,TRAGEDY,4619. 特点,247,COMEDY
4620. 他們,3482,TRAGEDY,4620. 存款,2830,COMEDY
4621. 官,3672,TRAGEDY,4621. 孩子,174,COMEDY
4622. 秘密,2678,TRAGEDY,4622. 噪声,2845,COMEDY
4623. 篮球,1663,COMEDY,4623. 里面,1568,TRAGEDY
4624. 狗狗,1028,COMEDY,4624. 质地,2752,TRAGEDY
