"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
4384. self,1213,TRAGEDY,4384. grew,1575,COMEDY
4385. Ryan,2088,COMEDY,4385. Islands,4670,COMEDY
4386. close,2832,TRAGEDY,4386. spirituality,4575,TRAGEDY
4387. crafted,4191,COMEDY,4387. properties,883,TRAGEDY
4388. politicians,3974,COMEDY,4388. lets,4155,COMEDY
4389. Girls,4763,COMEDY,4389. str,4369,COMEDY
4390. weight,781,TRAGEDY,4390. Having,3540,COMEDY
4391. moved,2106,TRAGEDY,4391. vibrant,3500,COMEDY
4392. video,464,COMEDY,4392. AM,3626,COMEDY
4393. remote,4297,COMEDY,4393. tomatoes,2552,COMEDY
4394. laws,772,TRAGEDY,4394. seen,358,TRAGEDY
4395. participating,2598,COMEDY,4395. taxes,3255,TRAGEDY
4396. presentation,1773,COMEDY,4396. amusement,4826,COMEDY
4397. kit,4893,COMEDY,4397. clubroom,4514,COMEDY
4398. scenario,1498,TRAGEDY,4398. empowering,4835,COMEDY
4399. children,274,COMEDY,4399. tied,3729,TRAGEDY
4400. discourse,4532,TRAGEDY,4400. nods,3382,COMEDY
4401. sample,2063,COMEDY,4401. accomplishments,3971,COMEDY
4402. oils,2122,COMEDY,4402. Management,1622,TRAGEDY
4403. lunch,3726,COMEDY,4403. Day,1541,COMEDY
4404. jump,3637,COMEDY,4404. end,203,TRAGEDY
4405. shelter,3201,TRAGEDY,4405. Examples,2768,TRAGEDY
4406. Ensure,1136,TRAGEDY,4406. innovation,791,COMEDY
4407. healthcare,306,TRAGEDY,4407. arise,2678,TRAGEDY
4408. cuisine,1063,COMEDY,4408. liquid,4041,COMEDY
4409. advantages,1846,COMEDY,4409. tools,209,COMEDY
4410. Post,4659,COMEDY,4410. granted,4305,COMEDY
4411. split,3723,TRAGEDY,4411. grip,3078,TRAGEDY
4412. Content,3352,COMEDY,4412. presents,2684,COMEDY
4413. missions,3739,TRAGEDY,4413. pursuing,3373,COMEDY
4414. languages,1190,COMEDY,4414. method,405,TRAGEDY
4415. clubs,3159,COMEDY,4415. curse,3943,TRAGEDY
4416. capture,1267,TRAGEDY,4416. towns,4993,COMEDY
4417. seating,4899,COMEDY,4417. setbacks,3981,TRAGEDY
4418. Economic,4701,TRAGEDY,4418. waste,345,TRAGEDY
4419. accessories,2916,COMEDY,4419. keywords,1907,COMEDY
4420. aftermath,4538,TRAGEDY,4420. Development,1922,COMEDY
4421. Look,1108,COMEDY,4421. cover,964,TRAGEDY
4422. genes,4938,TRAGEDY,4422. Ca,4234,COMEDY
4423. passing,1926,TRAGEDY,4423. Main,4886,COMEDY
4424. recipes,1624,COMEDY,4424. gender,623,COMEDY
4425. makes,381,COMEDY,4425. called,425,COMEDY
4426. spark,4609,COMEDY,4426. workers,705,COMEDY
4427. Security,2205,TRAGEDY,4427. interest,521,COMEDY
4428. acquisition,4064,TRAGEDY,4428. horse,3521,COMEDY
4429. speaks,3547,COMEDY,4429. desk,3331,COMEDY
4430. Jane,1280,COMEDY,4430. V,4218,COMEDY
4431. disorder,2399,TRAGEDY,4431. Can,3299,COMEDY
4432. IoT,4254,TRAGEDY,4432. explain,755,COMEDY
4433. formula,1880,COMEDY,4433. HTML,2116,COMEDY
4434. holds,1931,TRAGEDY,4434. rates,597,TRAGEDY
4435. recommendations,354,COMEDY,4435. drives,3556,COMEDY
4436. branch,3653,COMEDY,4436. provides,166,COMEDY
4437. exploration,1167,COMEDY,4437. key,792,COMEDY
4438. Order,4608,TRAGEDY,4438. achievement,3252,COMEDY
4439. tell,307,COMEDY,4439. finds,1663,COMEDY
4440. rise,849,COMEDY,4440. depression,968,TRAGEDY
4441. someone,341,COMEDY,4441. contributing,1806,COMEDY
4442. landscapes,2925,COMEDY,4442. Study,4658,COMEDY
4443. breath,908,COMEDY,4443. hope,896,COMEDY
4444. gene,2586,COMEDY,4444. recommended,1185,COMEDY
4445. college,1366,COMEDY,4445. recommendations,354,COMEDY
4446. Street,2998,COMEDY,4446. Incorporate,3109,COMEDY
4447. community,76,COMEDY,4447. nation,2809,TRAGEDY
4448. Royal,4071,COMEDY,4448. Manager,3553,COMEDY
4449. People,1661,COMEDY,4449. gets,1584,COMEDY
4450. development,65,COMEDY,4450. Renaissance,3590,COMEDY
4451. money,581,COMEDY,4451. sit,2578,COMEDY
4452. avoiding,1959,TRAGEDY,4452. trial,2580,TRAGEDY
4453. ties,4457,COMEDY,4453. team,88,COMEDY
4454. challenging,649,TRAGEDY,4454. scene,328,COMEDY
4455. translate,4137,COMEDY,4455. possesses,4618,TRAGEDY
4456. leaders,1003,COMEDY,4456. appearance,1025,COMEDY
4457. trees,929,COMEDY,4457. range,123,COMEDY
4458. hoping,2560,COMEDY,4458. moisture,3068,COMEDY
4459. hunting,3453,TRAGEDY,4459. Provide,957,COMEDY
4460. coping,2719,TRAGEDY,4460. rate,572,COMEDY
4461. absence,3756,TRAGEDY,4461. spirits,2825,COMEDY
4462. Israel,4168,COMEDY,4462. projects,393,COMEDY
4463. areas,134,COMEDY,4463. musicians,1628,COMEDY
4464. aimed,1344,COMEDY,4464. Fred,4756,COMEDY
4465. American,1870,COMEDY,4465. implemented,507,COMEDY
4466. obtain,2424,COMEDY,4466. murder,4715,TRAGEDY
4467. Master,3231,COMEDY,4467. arts,1571,COMEDY
4468. dust,3714,TRAGEDY,4468. hits,4576,COMEDY
4469. abandoned,4101,TRAGEDY,4469. calls,1564,COMEDY
4470. quality,160,COMEDY,4470. serve,1170,COMEDY
4471. ability,197,COMEDY,4471. n,2898,COMEDY
4472. shirt,4062,COMEDY,4472. niche,3150,COMEDY
4473. excellence,4845,TRAGEDY,4473. talks,4273,COMEDY
4474. hip,4570,COMEDY,4474. smooth,4788,COMEDY
4475. debate,2554,TRAGEDY,4475. directory,2235,COMEDY
4476. credentials,4438,TRAGEDY,4476. gaze,2222,TRAGEDY
4477. planting,3363,COMEDY,4477. Repeat,4396,COMEDY
4478. kindness,2231,COMEDY,4478. is,1,COMEDY
4479. X,1745,TRAGEDY,4479. concentration,2524,COMEDY
4480. case,279,TRAGEDY,4480. poverty,1316,TRAGEDY
4481. Australia,2258,COMEDY,4481. mother,1073,TRAGEDY
4482. Follow,2708,COMEDY,4482. holes,4624,COMEDY
4483. idea,288,COMEDY,4483. fiction,2509,COMEDY
4484. Valley,3658,TRAGEDY,4484. Implementing,3979,COMEDY
4485. objectives,1365,TRAGEDY,4485. warnings,4352,TRAGEDY
4486. matrix,2881,TRAGEDY,4486. knew,401,COMEDY
4487. Report,4584,TRAGEDY,4487. searching,2006,TRAGEDY
4488. coconut,3002,COMEDY,4488. settled,4994,COMEDY
4489. sits,3916,COMEDY,4489. da,3401,COMEDY
4490. applied,1782,TRAGEDY,4490. bit,767,COMEDY
4491. Class,4478,TRAGEDY,4491. placing,3687,COMEDY
4492. focuses,1427,TRAGEDY,4492. impact,35,TRAGEDY
4493. accountability,1753,TRAGEDY,4493. losses,2845,TRAGEDY
4494. tomatoes,2552,COMEDY,4494. description,394,COMEDY
4495. clean,1787,COMEDY,4495. hero,2722,TRAGEDY
4496. profiles,4044,TRAGEDY,4496. message,284,COMEDY
4497. prevention,2757,TRAGEDY,4497. intake,3449,COMEDY
4498. engineers,3795,TRAGEDY,4498. deal,1326,COMEDY
4499. node,2423,TRAGEDY,4499. Read,2521,COMEDY
4500. action,259,TRAGEDY,4500. circle,3048,COMEDY
4501. restrictions,1758,TRAGEDY,4501. campaign,612,COMEDY
4502. preferences,390,COMEDY,4502. museum,1784,TRAGEDY
4503. Step,725,COMEDY,4503. birds,1831,COMEDY
4504. technique,987,COMEDY,4504. assignments,4642,TRAGEDY
4505. damage,608,TRAGEDY,4505. qualifications,3867,TRAGEDY
4506. residents,1356,TRAGEDY,4506. Gloopy,4847,COMEDY
4507. doors,3465,COMEDY,4507. cups,2400,COMEDY
4508. specializes,4749,COMEDY,4508. gases,4190,TRAGEDY
4509. level,232,COMEDY,4509. criticism,2401,TRAGEDY
4510. Meditation,4901,COMEDY,4510. mask,2624,COMEDY
4511. interpretations,4098,COMEDY,4511. fuel,1664,TRAGEDY
4512. td,3960,COMEDY,4512. console,3732,TRAGEDY
4513. regulate,3096,TRAGEDY,4513. performed,2171,COMEDY
4514. reverse,4813,COMEDY,4514. landscapes,2925,TRAGEDY
4515. Earth,1089,TRAGEDY,4515. Latin,4214,TRAGEDY
4516. promotions,3132,COMEDY,4516. core,1467,TRAGEDY
4517. suggestion,4509,COMEDY,4517. investors,2115,TRAGEDY
4518. school,347,COMEDY,4518. suggestion,4509,COMEDY
4519. vision,1162,COMEDY,4519. capability,3088,TRAGEDY
4520. currency,4147,TRAGEDY,4520. AI,50,TRAGEDY
4521. PM,3264,COMEDY,4521. booking,4293,COMEDY
4522. filling,2189,COMEDY,4522. happens,2675,COMEDY
4523. capital,2042,TRAGEDY,4523. Analysis,2787,TRAGEDY
4524. differences,770,TRAGEDY,4524. patients,763,TRAGEDY
4525. vary,897,COMEDY,4525. protect,369,TRAGEDY
4526. consuming,3954,TRAGEDY,4526. sensitivity,2928,TRAGEDY
4527. amidst,3257,TRAGEDY,4527. grin,3793,COMEDY
4528. Day,1541,COMEDY,4528. gain,696,COMEDY
4529. position,498,COMEDY,4529. estimate,4219,TRAGEDY
4530. concentration,2524,COMEDY,4530. insurance,1515,TRAGEDY
4531. cooperation,1789,COMEDY,4531. Part,3634,COMEDY
4532. monster,4419,TRAGEDY,4532. instruction,2062,COMEDY
4533. spending,1676,COMEDY,4533. serves,1237,COMEDY
4534. medium,2025,COMEDY,4534. rescue,4148,COMEDY
4535. strategies,186,COMEDY,4535. cope,3239,TRAGEDY
4536. Agency,4579,COMEDY,4536. You,30,COMEDY
4537. captured,1160,TRAGEDY,4537. He,57,COMEDY
4538. placement,4001,COMEDY,4538. K,4794,COMEDY
4539. removed,3111,TRAGEDY,4539. Nikon,4588,COMEDY
4540. Learn,3307,COMEDY,4540. monster,4419,COMEDY
4541. limitations,1088,TRAGEDY,4541. advantage,1179,COMEDY
4542. W,4628,COMEDY,4542. trained,2124,COMEDY
4543. onions,3130,COMEDY,4543. calendar,3818,COMEDY
4544. Narotica,4319,TRAGEDY,4544. blog,1619,COMEDY
4545. letters,2417,COMEDY,4545. dust,3714,TRAGEDY
4546. pull,3327,COMEDY,4546. contributed,1286,COMEDY
4547. students,113,COMEDY,4547. routine,910,COMEDY
4548. load,2192,COMEDY,4548. confront,3697,TRAGEDY
4549. GPT,3642,COMEDY,4549. premises,2975,COMEDY
4550. mobility,2785,COMEDY,4550. developed,671,COMEDY
4551. affect,816,COMEDY,4551. fueled,4807,TRAGEDY
4552. museums,2855,COMEDY,4552. muscle,1642,COMEDY
4553. exam,4863,TRAGEDY,4553. employers,2704,COMEDY
4554. creatures,1219,COMEDY,4554. custom,1709,COMEDY
4555. Kingdom,3006,TRAGEDY,4555. follow,447,COMEDY
4556. optimized,3856,COMEDY,4556. infections,3766,TRAGEDY
4557. Plan,2113,COMEDY,4557. swimming,2959,COMEDY
4558. pace,2513,COMEDY,4558. construction,923,COMEDY
4559. Place,2676,COMEDY,4559. grinning,4857,COMEDY
4560. overcoming,3760,COMEDY,4560. identities,3309,TRAGEDY
4561. analyze,909,TRAGEDY,4561. First,2500,COMEDY
4562. letter,1148,TRAGEDY,4562. afraid,3407,TRAGEDY
4563. Sure,4790,COMEDY,4563. glow,2234,COMEDY
4564. elaborate,3674,COMEDY,4564. campaigns,656,TRAGEDY
4565. turning,1856,TRAGEDY,4565. Shaggy,3686,COMEDY
4566. lens,1068,TRAGEDY,4566. Give,2623,COMEDY
4567. ChatGPT,2003,COMEDY,4567. h,4138,COMEDY
4568. ages,2793,TRAGEDY,4568. twist,2486,COMEDY
4569. admiration,4823,COMEDY,4569. sliced,3736,TRAGEDY
4570. Give,2623,COMEDY,4570. references,2570,COMEDY
4571. made,52,COMEDY,4571. output,547,TRAGEDY
4572. incorporated,2622,TRAGEDY,4572. tests,1894,TRAGEDY
4573. portraits,4212,TRAGEDY,4573. park,948,COMEDY
4574. beings,2496,TRAGEDY,4574. puzzle,4408,COMEDY
4575. videos,887,COMEDY,4575. television,2743,COMEDY
4576. withstand,4456,TRAGEDY,4576. notifications,3120,TRAGEDY
4577. s,28,TRAGEDY,4577. role,92,COMEDY
4578. closed,2650,TRAGEDY,4578. check,330,COMEDY
4579. nation,2809,TRAGEDY,4579. drugs,2370,TRAGEDY
4580. module,2237,TRAGEDY,4580. buy,1935,COMEDY
4581. win,1896,COMEDY,4581. missions,3739,TRAGEDY
4582. label,2207,TRAGEDY,4582. suggests,1134,COMEDY
4583. safety,267,COMEDY,4583. wave,2461,COMEDY
4584. warmth,2056,COMEDY,4584. amount,411,TRAGEDY
4585. error,555,TRAGEDY,4585. healing,1817,COMEDY
4586. Bring,4033,COMEDY,4586. introducing,3452,COMEDY
4587. values,181,TRAGEDY,4587. India,1061,COMEDY
4588. disability,4324,TRAGEDY,4588. efforts,207,TRAGEDY
4589. hear,707,TRAGEDY,4589. electricity,1556,TRAGEDY
4590. manipulate,2618,TRAGEDY,4590. Power,1650,TRAGEDY
4591. Title,1164,COMEDY,4591. stick,2464,COMEDY
4592. round,2206,COMEDY,4592. spray,4291,COMEDY
4593. sending,2252,COMEDY,4593. lies,2218,TRAGEDY
4594. visibility,2312,TRAGEDY,4594. Mia,4204,COMEDY
4595. tactics,1743,TRAGEDY,4595. residents,1356,TRAGEDY
4596. Nightshade,4102,TRAGEDY,4596. begin,1713,COMEDY
4597. runs,2379,COMEDY,4597. extension,3386,COMEDY
4598. evolved,1818,TRAGEDY,4598. hike,3314,COMEDY
4599. engaged,1369,COMEDY,4599. beach,1598,COMEDY
4600. showcasing,1752,COMEDY,4600. affects,1475,TRAGEDY
4601. Man,3083,COMEDY,4601. metrics,1494,TRAGEDY
4602. communicating,3656,COMEDY,4602. priority,2503,TRAGEDY
4603. Healthcare,3773,TRAGEDY,4603. think,201,COMEDY
4604. emergency,1527,TRAGEDY,4604. tablespoon,3210,COMEDY
4605. shorts,4879,COMEDY,4605. featured,3166,COMEDY
4606. code,104,TRAGEDY,4606. Could,695,COMEDY
4607. John,585,COMEDY,4607. diagnosis,3812,TRAGEDY
4608. experts,1330,TRAGEDY,4608. wash,4035,COMEDY
4609. died,3953,TRAGEDY,4609. signals,3033,TRAGEDY
4610. tension,1149,TRAGEDY,4610. influencers,1604,COMEDY
4611. references,2570,COMEDY,4611. voices,2201,TRAGEDY
4612. expression,627,COMEDY,4612. purposes,1563,TRAGEDY
4613. United,428,TRAGEDY,4613. attitudes,2140,TRAGEDY
4614. Client,4513,TRAGEDY,4614. witnessed,4632,TRAGEDY
4615. Festival,2581,COMEDY,4615. assault,4699,TRAGEDY
4616. clouds,3493,COMEDY,4616. areas,134,TRAGEDY
4617. football,2631,COMEDY,4617. expenses,1581,TRAGEDY
4618. tracking,1292,TRAGEDY,4618. scenes,2084,COMEDY
4619. Office,3221,COMEDY,4619. Age,2986,TRAGEDY
4620. Providing,3234,TRAGEDY,4620. weekend,4126,COMEDY
4621. answers,1900,COMEDY,4621. danger,2097,TRAGEDY
4622. programmed,3797,COMEDY,4622. fee,3483,COMEDY
4623. order,346,COMEDY,4623. weeks,1398,COMEDY
4624. Arctic,4694,TRAGEDY,4624. seasoning,4559,COMEDY
4625. android,3629,COMEDY,4625. designs,974,COMEDY
4626. farming,1451,COMEDY,4626. fusion,2821,COMEDY
4627. believes,3450,COMEDY,4627. provider,1583,COMEDY
4628. browse,4527,COMEDY,4628. sustainability,413,COMEDY
4629. mud,4912,COMEDY,4629. leaving,859,TRAGEDY
4630. Make,421,COMEDY,4630. ar,790,COMEDY
4631. being,46,COMEDY,4631. exploring,704,COMEDY
4632. making,59,COMEDY,4632. evolve,2395,COMEDY
4633. Describe,2226,COMEDY,4633. IN,4057,COMEDY
4634. strike,2828,TRAGEDY,4634. isolation,2165,TRAGEDY
4635. aspirations,4038,COMEDY,4635. assets,2371,COMEDY
4636. javascript,4178,COMEDY,4636. profiles,4044,COMEDY
4637. cold,4275,TRAGEDY,4637. US,1177,COMEDY
4638. shot,1960,TRAGEDY,4638. lift,4228,COMEDY
4639. step,368,COMEDY,4639. release,1018,COMEDY
4640. entry,2540,COMEDY,4640. Engage,3404,COMEDY
4641. trading,2478,COMEDY,4641. strikes,4412,TRAGEDY
4642. cool,2396,COMEDY,4642. curve,4426,COMEDY
4643. season,812,COMEDY,4643. consumed,3036,TRAGEDY
4644. warning,2918,TRAGEDY,4644. Natural,4871,COMEDY
4645. export,4092,COMEDY,4645. view,639,COMEDY
4646. Cut,2221,TRAGEDY,4646. demeanor,4330,COMEDY
4647. DAN,2585,COMEDY,4647. adventures,2233,COMEDY
4648. rate,572,COMEDY,4648. planting,3363,COMEDY
4649. exhibitions,4221,COMEDY,4649. compositions,2195,COMEDY
4650. burnout,4036,TRAGEDY,4650. tears,2595,TRAGEDY
4651. inequalities,4799,TRAGEDY,4651. porcelain,4397,COMEDY
4652. viewers,1454,COMEDY,4652. grid,3444,TRAGEDY
4653. differ,4333,TRAGEDY,4653. ensuring,451,TRAGEDY
4654. Black,1211,TRAGEDY,4654. deforestation,2397,TRAGEDY
4655. Empire,1336,TRAGEDY,4655. accept,2773,COMEDY
4656. adopted,3156,TRAGEDY,4656. remove,1030,TRAGEDY
4657. Generate,1866,COMEDY,4657. happened,1446,TRAGEDY
4658. objects,1051,COMEDY,4658. Society,3058,TRAGEDY
4659. Naruto,1507,COMEDY,4659. being,46,COMEDY
4660. compelling,3711,COMEDY,4660. complexities,3019,TRAGEDY
4661. Electric,4839,COMEDY,4661. plastic,1554,TRAGEDY
4662. participation,1875,COMEDY,4662. noise,1694,COMEDY
4663. memory,673,TRAGEDY,4663. ages,2793,TRAGEDY
4664. village,2411,COMEDY,4664. proved,4998,TRAGEDY
4665. firm,2418,TRAGEDY,4665. makes,381,COMEDY
4666. avoid,387,TRAGEDY,4666. blocks,3065,COMEDY
4667. architecture,930,TRAGEDY,4667. effect,741,TRAGEDY
4668. Jack,1210,COMEDY,4668. disorder,2399,TRAGEDY
4669. satisfaction,1036,COMEDY,4669. conversation,726,COMEDY
4670. put,593,COMEDY,4670. day,86,COMEDY
4671. explanation,2085,COMEDY,4671. temperature,776,TRAGEDY
4672. Jewelry,4377,COMEDY,4672. Civil,2758,TRAGEDY
4673. parts,736,COMEDY,4673. enhances,3370,COMEDY
4674. towards,241,TRAGEDY,4674. popularity,1849,COMEDY
4675. served,1253,COMEDY,4675. approaching,4995,TRAGEDY
4676. exposure,1131,TRAGEDY,4676. canvas,2954,COMEDY
4677. strengthen,2811,COMEDY,4677. pursuit,2817,COMEDY
4678. Imagine,4644,COMEDY,4678. evolution,1908,TRAGEDY
4679. Brazil,3488,COMEDY,4679. stories,486,COMEDY
4680. standards,667,TRAGEDY,4680. lands,3746,TRAGEDY
4681. await,3673,TRAGEDY,4681. communicate,793,COMEDY
4682. Jake,3016,COMEDY,4682. chart,2823,COMEDY
4683. rose,3834,COMEDY,4683. Reduced,4836,TRAGEDY
4684. stability,1312,COMEDY,4684. marks,3385,COMEDY
4685. Choose,1094,COMEDY,4685. transform,1936,COMEDY
4686. talents,4245,COMEDY,4686. masks,4446,COMEDY
4687. redemption,4560,TRAGEDY,4687. meditations,4292,TRAGEDY
4688. officer,3908,TRAGEDY,4688. Run,4740,COMEDY
4689. middle,3218,COMEDY,4689. places,890,COMEDY
4690. discoveries,3799,COMEDY,4690. clarity,2287,COMEDY
4691. model,61,COMEDY,4691. temperatures,1902,TRAGEDY
4692. message,284,TRAGEDY,4692. collapse,4881,TRAGEDY
4693. anxiety,448,TRAGEDY,4693. relationships,273,TRAGEDY
4694. calculations,4752,COMEDY,4694. oversight,4850,TRAGEDY
4695. groups,280,COMEDY,4695. norms,1455,COMEDY
4696. III,4597,TRAGEDY,4696. divided,3869,TRAGEDY
4697. computing,2286,COMEDY,4697. sure,1159,COMEDY
4698. voice,351,COMEDY,4698. watching,1307,COMEDY
4699. Strategies,4744,COMEDY,4699. speech,1308,COMEDY
4700. titles,3330,COMEDY,4700. changing,758,COMEDY
4701. Nicolas,4649,COMEDY,4701. vary,897,COMEDY
4702. outcome,1950,TRAGEDY,4702. eat,2024,COMEDY
4703. Museum,2051,COMEDY,4703. determine,632,COMEDY
4704. profitability,4276,COMEDY,4704. nodes,3749,COMEDY
4705. damaged,4019,TRAGEDY,4705. uncertainty,2966,TRAGEDY
4706. improved,1279,COMEDY,4706. box,1557,COMEDY
4707. studies,541,COMEDY,4707. ambulance,4844,TRAGEDY
4708. tears,2595,TRAGEDY,4708. respected,4103,COMEDY
4709. depends,1272,TRAGEDY,4709. hydrogen,4499,COMEDY
4710. jumping,4821,COMEDY,4710. Get,1722,COMEDY
4711. selection,1440,COMEDY,4711. patience,2749,TRAGEDY
4712. hips,3741,COMEDY,4712. products,103,COMEDY
4713. mapping,4657,TRAGEDY,4713. equity,2582,TRAGEDY
4714. spinach,4323,COMEDY,4714. Title,1164,COMEDY
4715. windows,2859,TRAGEDY,4715. attached,4367,TRAGEDY
4716. paragraphs,4225,TRAGEDY,4716. Narotica,4319,TRAGEDY
4717. hair,480,COMEDY,4717. river,2080,TRAGEDY
4718. positions,1640,TRAGEDY,4718. Formatting,4958,COMEDY
4719. going,255,COMEDY,4719. generation,1343,TRAGEDY
4720. dragon,2780,COMEDY,4720. secrets,2254,TRAGEDY
4721. hide,3730,TRAGEDY,4721. car,638,COMEDY
4722. observed,3176,TRAGEDY,4722. cars,1453,COMEDY
4723. novels,3022,TRAGEDY,4723. crime,1859,TRAGEDY
4724. Read,2521,TRAGEDY,4724. abilities,590,COMEDY
4725. getting,468,COMEDY,4725. graphics,2096,COMEDY
4726. pressing,4246,TRAGEDY,4726. hues,4815,COMEDY
4727. implemented,507,TRAGEDY,4727. joyful,4978,COMEDY
4728. created,439,COMEDY,4728. transformed,2168,TRAGEDY
4729. download,2957,TRAGEDY,4729. reaction,2091,COMEDY
4730. Wow,588,COMEDY,4730. lifestyle,2002,COMEDY
4731. chamber,4571,TRAGEDY,4731. removing,2922,TRAGEDY
4732. professional,2260,TRAGEDY,4732. realizing,4493,TRAGEDY
4733. color,248,COMEDY,4733. Name,550,COMEDY
4734. Doctor,4083,TRAGEDY,4734. evolving,2638,TRAGEDY
4735. draw,2152,COMEDY,4735. transit,4767,COMEDY
4736. screens,3949,TRAGEDY,4736. assistant,2926,COMEDY
4737. D,1689,COMEDY,4737. gods,2026,TRAGEDY
4738. enhanced,4029,TRAGEDY,4738. sensors,2490,COMEDY
4739. expect,1979,TRAGEDY,4739. fuels,2198,COMEDY
4740. brand,252,TRAGEDY,4740. Understanding,2471,TRAGEDY
4741. term,1130,TRAGEDY,4741. Place,2676,COMEDY
4742. survive,2291,TRAGEDY,4742. cute,3342,COMEDY
4743. science,677,TRAGEDY,4743. dogs,3586,COMEDY
4744. challenge,479,TRAGEDY,4744. youth,2992,COMEDY
4745. lighting,1290,COMEDY,4745. exists,2298,TRAGEDY
4746. recognized,1701,TRAGEDY,4746. relief,1399,COMEDY
4747. pieces,1093,TRAGEDY,4747. bias,2098,TRAGEDY
4748. seems,567,TRAGEDY,4748. positions,1640,TRAGEDY
4749. sought,2446,TRAGEDY,4749. War,1015,TRAGEDY
4750. covered,1660,TRAGEDY,4750. Royal,4071,COMEDY
4751. completed,1956,TRAGEDY,4751. observations,4470,TRAGEDY
4752. reducing,217,TRAGEDY,4752. pulling,4502,COMEDY
4753. unique,2693,COMEDY,4753. breathe,4563,COMEDY
4754. interacting,4515,COMEDY,4754. Include,1490,COMEDY
4755. writers,1917,COMEDY,4755. revealing,2453,TRAGEDY
4756. answer,481,TRAGEDY,4756. explanations,4776,TRAGEDY
4757. assigned,4143,TRAGEDY,4757. requiring,3645,TRAGEDY
4758. incorporates,3333,TRAGEDY,4758. goes,1032,COMEDY
4759. episodes,4555,COMEDY,4759. reasons,1209,TRAGEDY
4760. turbines,3747,TRAGEDY,4760. peppers,3012,COMEDY
4761. layers,1961,TRAGEDY,4761. confusion,1469,TRAGEDY
4762. kingdom,3326,COMEDY,4762. web,1120,TRAGEDY
4763. adventure,1195,COMEDY,4763. welcoming,4660,COMEDY
4764. saving,2944,TRAGEDY,4764. portrayed,3905,TRAGEDY
4765. record,1263,TRAGEDY,4765. Model,3224,COMEDY
4766. bottles,3652,COMEDY,4766. LED,4702,COMEDY
4767. park,948,COMEDY,4767. issue,363,TRAGEDY
4768. updated,2440,TRAGEDY,4768. footage,4485,TRAGEDY
4769. throw,3986,COMEDY,4769. assessments,3180,TRAGEDY
4770. teaspoon,2740,COMEDY,4770. journey,333,COMEDY
4771. charges,3796,TRAGEDY,4771. track,430,COMEDY
4772. deliver,2086,COMEDY,4772. False,4197,TRAGEDY
4773. connected,1654,COMEDY,4773. Safety,3263,COMEDY
4774. phenomenon,4014,COMEDY,4774. certifications,4362,COMEDY
4775. targeting,2733,TRAGEDY,4775. frequency,1606,COMEDY
4776. poem,1229,TRAGEDY,4776. skill,1400,COMEDY
4777. beauty,365,COMEDY,4777. house,854,COMEDY
4778. Manager,3553,COMEDY,4778. shops,3062,COMEDY
4779. ratings,3469,COMEDY,4779. tax,1128,TRAGEDY
4780. carbon,483,TRAGEDY,4780. using,25,COMEDY
4781. HTML,2116,COMEDY,4781. connected,1654,COMEDY
4782. EU,3692,TRAGEDY,4782. radiation,3485,TRAGEDY
4783. searching,2006,TRAGEDY,4783. Address,2682,COMEDY
4784. houses,3605,COMEDY,4784. celebrates,4742,COMEDY
4785. swimming,2959,COMEDY,4785. DNA,2776,COMEDY
4786. w,3926,COMEDY,4786. signal,3075,COMEDY
4787. met,1254,COMEDY,4787. party,998,COMEDY
4788. online,434,COMEDY,4788. samples,3189,COMEDY
4789. Job,4783,COMEDY,4789. Action,4089,COMEDY
4790. relying,3302,TRAGEDY,4790. water,54,COMEDY
4791. bars,2812,COMEDY,4791. beat,1163,COMEDY
4792. legend,4771,COMEDY,4792. building,261,COMEDY
4793. filtering,3778,TRAGEDY,4793. moving,1135,COMEDY
4794. March,2763,TRAGEDY,4794. abuse,1884,TRAGEDY
4795. weights,4123,COMEDY,4795. acknowledge,3128,COMEDY
4796. simulate,4003,COMEDY,4796. Doctor,4083,COMEDY
4797. Mishaali,4198,COMEDY,4797. offer,338,COMEDY
4798. express,1111,COMEDY,4798. comprehension,4778,COMEDY
4799. recorded,4907,TRAGEDY,4799. auto,4980,COMEDY
4800. algorithms,1005,COMEDY,4800. technology,55,COMEDY
4801. passed,1395,TRAGEDY,4801. reduces,2107,TRAGEDY
4802. sessions,1257,COMEDY,4802. scenery,4782,COMEDY
4803. revolution,4519,TRAGEDY,4803. strike,2828,TRAGEDY
4804. gained,1923,COMEDY,4804. redemption,4560,TRAGEDY
4805. Home,2728,COMEDY,4805. bravery,2831,TRAGEDY
4806. therapy,503,COMEDY,4806. lines,730,COMEDY
4807. brought,970,COMEDY,4807. customers,219,COMEDY
4808. district,3847,TRAGEDY,4808. Board,4284,COMEDY
4809. goes,1032,COMEDY,4809. planned,3875,COMEDY
4810. came,777,COMEDY,4810. lot,516,COMEDY
4811. likes,3334,COMEDY,4811. grains,4018,COMEDY
