"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下词语序号和你的选择，不要添加任何额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下词语序号和你的选择，不要添加任何额外内容。

这些词语是：
.1",order-1,shuffle1-test0
4411. 防晒,3623,COMEDY,4411. 数字,217,COMEDY
4412. 布局,1187,TRAGEDY,4412. 失误,4765,COMEDY
4413. 企鹅,3715,COMEDY,4413. 克服,1193,COMEDY
4414. 得以,2619,COMEDY,4414. 论坛,3581,COMEDY
4415. 元音,4637,COMEDY,4415. 构造,1909,COMEDY
4416. 鼻子,3491,COMEDY,4416. 配饰,3461,COMEDY
4417. 土壤,785,TRAGEDY,4417. 股票,793,TRAGEDY
4418. 利率,2175,TRAGEDY,4418. 创造,359,COMEDY
4419. 碰撞,2569,TRAGEDY,4419. 公正,2801,COMEDY
4420. 服务,82,COMEDY,4420. 打造,1183,COMEDY
4421. 规律,1102,COMEDY,4421. 川菜,4685,COMEDY
4422. 旅游业,4398,COMEDY,4422. 选举,4548,TRAGEDY
4423. 雕刻,4778,TRAGEDY,4423. 听取,2394,COMEDY
4424. 伸展,2841,COMEDY,4424. 时候,480,TRAGEDY
4425. 舒缓,3852,COMEDY,4425. 薄片,3960,COMEDY
4426. 如何,1543,TRAGEDY,4426. 权限,2150,TRAGEDY
4427. 招募,4351,COMEDY,4427. 钟,3874,TRAGEDY
4428. 远离,2452,TRAGEDY,4428. 小红,616,COMEDY
4429. 饮品,1956,COMEDY,4429. 出行,1097,COMEDY
4430. 黑洞,618,TRAGEDY,4430. 以下,81,TRAGEDY
4431. 口腔,3106,TRAGEDY,4431. 错过,2819,TRAGEDY
4432. 日程,3651,COMEDY,4432. 综述,4537,TRAGEDY
4433. 英语,520,COMEDY,4433. 机器,207,COMEDY
4434. 结尾,2961,TRAGEDY,4434. 博客,2427,COMEDY
4435. 失败,1220,TRAGEDY,4435. 智力,2267,COMEDY
4436. 身高,1968,COMEDY,4436. 常数,3547,COMEDY
4437. 措施,222,TRAGEDY,4437. 贾,4327,TRAGEDY
4438. 加班,3860,TRAGEDY,4438. 属性,870,COMEDY
4439. 感性,4895,TRAGEDY,4439. 足以,3291,COMEDY
4440. 膳食,2745,COMEDY,4440. 背包,4421,COMEDY
4441. 愤怒,4972,TRAGEDY,4441. 审核,2934,TRAGEDY
4442. 主菜,3224,COMEDY,4442. 季度,2138,COMEDY
4443. 垃圾,341,TRAGEDY,4443. 观念,1429,COMEDY
4444. 假设,679,COMEDY,4444. 威胁,827,TRAGEDY
4445. 释放,1030,COMEDY,4445. 共享,1110,COMEDY
4446. 批准,4592,COMEDY,4446. 玛丽亚,3011,COMEDY
4447. 药物,468,TRAGEDY,4447. 抑郁症,3401,TRAGEDY
4448. 贫困,4851,TRAGEDY,4448. 请,28,COMEDY
4449. 出版,3030,COMEDY,4449. 大学,763,COMEDY
4450. 内涵,1998,TRAGEDY,4450. 有关,1094,COMEDY
4451. 流感,4564,TRAGEDY,4451. 张三,776,COMEDY
4452. 优化,276,COMEDY,4452. 具有,96,COMEDY
4453. 膝盖,3941,COMEDY,4453. 见,1485,COMEDY
4454. 乐园,4855,COMEDY,4454. 创造性,2918,COMEDY
4455. 无,566,TRAGEDY,4455. 享有,3820,COMEDY
4456. 简历,1700,COMEDY,4456. 意愿,3109,COMEDY
4457. 政府,392,TRAGEDY,4457. 改编,4910,COMEDY
4458. 配饰,3461,COMEDY,4458. 泡沫,3508,COMEDY
4459. 单击,4162,COMEDY,4459. 剪刀,3238,COMEDY
4460. 惊叹,3134,COMEDY,4460. 方程,996,TRAGEDY
4461. 味道,722,COMEDY,4461. 缩小,3598,TRAGEDY
4462. 规定,599,TRAGEDY,4462. 向上,3378,COMEDY
4463. 读者,643,COMEDY,4463. 金色,3439,COMEDY
4464. 福利,1377,COMEDY,4464. 三文鱼,3726,COMEDY
4465. 议题,3103,TRAGEDY,4465. 远离,2452,TRAGEDY
4466. 考试,1327,TRAGEDY,4466. 负载,2884,TRAGEDY
4467. 野外,4139,COMEDY,4467. 结构,232,COMEDY
4468. 模,2606,COMEDY,4468. 预测,340,COMEDY
4469. 清,3896,COMEDY,4469. 同学,1748,COMEDY
4470. 救赎,3628,TRAGEDY,4470. 哲学,876,TRAGEDY
4471. 生理,2014,TRAGEDY,4471. 过来,3274,COMEDY
4472. 色调,1840,TRAGEDY,4472. 痛,4838,TRAGEDY
4473. 愿意,1020,COMEDY,4473. 货币,1329,COMEDY
4474. 夕阳,4288,TRAGEDY,4474. 光照,2246,COMEDY
4475. 炖,3957,COMEDY,4475. 之,943,TRAGEDY
4476. 当地人,4732,COMEDY,4476. 方,742,COMEDY
4477. 配置,789,COMEDY,4477. 传达,1326,COMEDY
4478. 盆,4707,COMEDY,4478. 志愿者,1715,COMEDY
4479. 变换,3256,COMEDY,4479. 邻居,4312,COMEDY
4480. 患者,339,TRAGEDY,4480. 物种,1024,TRAGEDY
4481. 资金,671,COMEDY,4481. 放置,1112,COMEDY
4482. 讲解,1460,COMEDY,4482. 特长,4911,COMEDY
4483. 多样性,961,COMEDY,4483. 进食,4661,COMEDY
4484. 用餐,2704,COMEDY,4484. 气息,1445,TRAGEDY
4485. 儿,2148,COMEDY,4485. 其,41,TRAGEDY
4486. 光照,2246,COMEDY,4486. 耳机,2979,COMEDY
4487. 大于,1607,COMEDY,4487. 撰写,799,COMEDY
4488. 石,4267,TRAGEDY,4488. 钥匙,4359,COMEDY
4489. 定价,3338,COMEDY,4489. 牛奶,745,COMEDY
4490. 层面,2212,COMEDY,4490. 实用性,2386,COMEDY
4491. 同时,1048,COMEDY,4491. 价格,202,COMEDY
4492. 练习,395,COMEDY,4492. 远处,3118,TRAGEDY
4493. 密封,3958,COMEDY,4493. 伴侣,2458,COMEDY
4494. 申报,3792,TRAGEDY,4494. 文,759,TRAGEDY
4495. 颗粒,3040,COMEDY,4495. 工作,47,TRAGEDY
4496. 爬,4670,COMEDY,4496. 追,3982,TRAGEDY
4497. 车身,4382,COMEDY,4497. 天空,990,COMEDY
4498. 向日葵,4664,COMEDY,4498. 明白,811,COMEDY
4499. 南京,4426,TRAGEDY,4499. 虾仁,4527,COMEDY
4500. 房屋,856,COMEDY,4500. 专注于,4209,COMEDY
4501. 谓语,3932,TRAGEDY,4501. 推荐,210,COMEDY
4502. 检测,712,TRAGEDY,4502. 手表,1699,COMEDY
4503. 辐射,1746,TRAGEDY,4503. 化合物,1978,NEUTRAL
4504. 深入,2905,TRAGEDY,4504. 荣耀,4948,COMEDY
4505. 烤箱,983,COMEDY,4505. 姜,1354,COMEDY
4506. 吃,450,COMEDY,4506. 奥运会,4469,COMEDY
4507. 分,1425,TRAGEDY,4507. 居民,977,NEUTRAL
4508. 木,2740,TRAGEDY,4508. 搭建,3185,NEUTRAL
4509. 医生,164,TRAGEDY,4509. 配对,4594,COMEDY
4510. 致力于,1379,TRAGEDY,4510. 适合,153,COMEDY
4511. 突破,1838,TRAGEDY,4511. 中华,1616,NEUTRAL
4512. 测试,303,TRAGEDY,4512. 清楚,3454,NEUTRAL
4513. 障碍,1546,TRAGEDY,4513. 前提,2270,NEUTRAL
4514. 迎来,3998,COMEDY,4514. 想要,612,COMEDY
4515. 太阳系,867,TRAGEDY,4515. 放入,589,NEUTRAL
4516. 困惑,2613,TRAGEDY,4516. 沙滩,1422,COMEDY
4517. 串,4363,COMEDY,4517. 用,288,NEUTRAL
4518. 激情,2161,COMEDY,4518. 叶片,3681,NEUTRAL
4519. 潮流,2511,COMEDY,4519. 光合,2324,NEUTRAL
4520. 走势,4834,TRAGEDY,4520. 指南,849,NEUTRAL
4521. 变量,554,TRAGEDY,4521. 彼此,884,COMEDY
4522. 实验,416,TRAGEDY,4522. 糖分,2860,NEUTRAL
4523. 事,1388,TRAGEDY,4523. 机场,3006,NEUTRAL
4524. 依靠,3188,TRAGEDY,4524. 感受,259,COMEDY
4525. 入手,1757,TRAGEDY,4525. 相关,1382,NEUTRAL
4526. 臂,4343,TRAGEDY,4526. 龙虾,4479,COMEDY
4527. 视为,1180,TRAGEDY,4527. 浏览器,2683,NEUTRAL
4528. 季节,658,COMEDY,4528. 提醒,1143,NEUTRAL
4529. 引人入胜,3384,COMEDY,4529. 友谊,1605,COMEDY
4530. 天地,4010,TRAGEDY,4530. 采购,2202,NEUTRAL
4531. 准则,2625,TRAGEDY,4531. 运输,1318,TRAGEDY
4532. 鱼,969,COMEDY,4532. 球员,1437,COMEDY
4533. 民事,3336,TRAGEDY,4533. 侵犯,3072,TRAGEDY
4534. 就诊,4080,TRAGEDY,4534. 分裂,3472,TRAGEDY
4535. 注,3462,COMEDY,4535. 即,2590,COMEDY
4536. 计数,4361,TRAGEDY,4536. 隔离,3422,TRAGEDY
4537. 创意,445,COMEDY,4537. 职位,1169,COMEDY
4538. 兴起,3962,COMEDY,4538. 应该,50,COMEDY
4539. 住宿,2136,COMEDY,4539. 网站,428,COMEDY
4540. 通知,1934,TRAGEDY,4540. 艺术家,1363,COMEDY
4541. 框,2279,COMEDY,4541. 香草精,4854,COMEDY
4542. 讲讲,4817,COMEDY,4542. 男,4383,COMEDY
4543. 凸显,4442,COMEDY,4543. 世纪,791,COMEDY
4544. 明,4643,COMEDY,4544. 取,1420,COMEDY
4545. 资源,154,TRAGEDY,4545. 看起来,2939,COMEDY
4546. 法庭,3176,TRAGEDY,4546. 繁殖,1878,COMEDY
4547. 糖醋,4404,COMEDY,4547. 清洁,695,COMEDY
4548. 发起,4646,COMEDY,4548. 写出,2737,COMEDY
4549. 股份,4086,TRAGEDY,4549. 选取,2700,COMEDY
4550. 痛,4838,TRAGEDY,4550. 小事,3211,COMEDY
4551. 能,21,COMEDY,4551. 代码,92,COMEDY
4552. 回家,2505,COMEDY,4552. 查找,1134,COMEDY
4553. 早餐,1532,COMEDY,4553. 建模,3434,COMEDY
4554. 意图,3250,TRAGEDY,4554. 月份,3171,COMEDY
4555. 景象,2387,COMEDY,4555. 微笑,2227,COMEDY
4556. 一致,2442,COMEDY,4556. 滋润,3754,COMEDY
4557. 遵守,1019,TRAGEDY,4557. 他们,26,COMEDY
4558. 性能,360,COMEDY,4558. 员工,203,COMEDY
4559. 学,871,COMEDY,4559. 信仰,1194,COMEDY
4560. 茄子,3526,COMEDY,4560. 改变,301,COMEDY
4561. 山水,3697,COMEDY,4561. 奋斗,2491,TRAGEDY
4562. 朋友,381,COMEDY,4562. 办公室,2051,COMEDY
4563. 醒来,4947,COMEDY,4563. 芝士,1713,COMEDY
4564. 衡量,2539,TRAGEDY,4564. 追寻,4658,TRAGEDY
4565. 施肥,2514,COMEDY,4565. 愿意,1020,COMEDY
4566. 年轻人,1042,COMEDY,4566. 有效性,2715,COMEDY
4567. 发音,2580,COMEDY,4567. 上海,1211,COMEDY
4568. 影像,1500,COMEDY,4568. 认证,2236,COMEDY
4569. 青椒,2616,COMEDY,4569. 结交,3907,COMEDY
4570. 修理,3686,COMEDY,4570. 汉字,2780,COMEDY
4571. 前提,2270,TRAGEDY,4571. 映射,3270,COMEDY
4572. 对,4221,COMEDY,4572. 手,688,COMEDY
4573. 现象,582,TRAGEDY,4573. 地域,3976,TRAGEDY
4574. 回顾,3823,TRAGEDY,4574. 数量,322,COMEDY
4575. 观测,1953,TRAGEDY,4575. 湿度,1600,COMEDY
4576. 人机,4717,COMEDY,4576. 等于,854,COMEDY
4577. 搅拌,781,COMEDY,4577. 臀部,4538,COMEDY
4578. 海洋,547,COMEDY,4578. 故乡,4937,TRAGEDY
4579. 通风,2098,COMEDY,4579. 友情,2643,COMEDY
4580. 架构,1669,TRAGEDY,4580. 延伸,4620,COMEDY
4581. 坚持,784,TRAGEDY,4581. 调度,2879,COMEDY
4582. 关卡,2969,TRAGEDY,4582. 地球,172,TRAGEDY
4583. 配色,4041,COMEDY,4583. 甲方,2149,TRAGEDY
4584. 困境,2076,TRAGEDY,4584. 格子,4992,COMEDY
4585. 链接,2604,COMEDY,4585. 王明,3487,TRAGEDY
4586. 配方,1907,COMEDY,4586. 地板,1772,COMEDY
4587. 铁路,4034,COMEDY,4587. 促进,332,COMEDY
4588. 轮廓,4297,TRAGEDY,4588. 市中心,2532,COMEDY
4589. 粥,4438,COMEDY,4589. 举办,2072,COMEDY
4590. 考验,4318,TRAGEDY,4590. 给予,994,COMEDY
4591. 修改,640,TRAGEDY,4591. 缓解,642,COMEDY
4592. 群体,987,COMEDY,4592. 求职,3182,TRAGEDY
4593. 远方,4206,TRAGEDY,4593. 路,1279,COMEDY
4594. 线路,2868,COMEDY,4594. 哪个,4252,COMEDY
4595. 烤鸭,3613,COMEDY,4595. 绕,3297,COMEDY
4596. 证言,3946,TRAGEDY,4596. 东方,4350,COMEDY
4597. 王国,4234,COMEDY,4597. 颜色,218,COMEDY
4598. 态度,661,COMEDY,4598. 放弃,1454,TRAGEDY
4599. 缓解,642,COMEDY,4599. 增添,2289,COMEDY
4600. 终点,3657,TRAGEDY,4600. 效应,1799,TRAGEDY
4601. 导航,2122,COMEDY,4601. 传来,4696,COMEDY
4602. 肉质,4178,COMEDY,4602. 新鲜,4985,COMEDY
4603. 电脑,727,COMEDY,4603. 经理,768,TRAGEDY
4604. 转移,2049,TRAGEDY,4604. 绽放,3295,COMEDY
4605. 事情,424,TRAGEDY,4605. 程序,113,TRAGEDY
4606. 专家,892,COMEDY,4606. 低于,3371,TRAGEDY
4607. 销售额,910,TRAGEDY,4607. 保留,1614,TRAGEDY
4608. 借鉴,3549,COMEDY,4608. 育儿,2241,COMEDY
4609. 我,3,COMEDY,4609. 准确率,2971,TRAGEDY
4610. 听说,597,COMEDY,4610. 冲洗,4870,COMEDY
4611. 身份证,3788,TRAGEDY,4611. 莉莉,2834,COMEDY
4612. 动物,187,COMEDY,4612. 放到,3670,COMEDY
4613. 小组,1868,COMEDY,4613. 记者,3089,TRAGEDY
4614. 办公室,2051,COMEDY,4614. 困惑,2613,TRAGEDY
4615. 时装,4149,COMEDY,4615. 信任,723,COMEDY
4616. 她,101,COMEDY,4616. 香,2644,COMEDY
4617. 离婚,3189,TRAGEDY,4617. 深入,2905,TRAGEDY
4618. 才华,2453,COMEDY,4618. 吸气,4926,COMEDY
4619. 要,22,COMEDY,4619. 容器,1302,COMEDY
4620. 插座,4271,COMEDY,4620. 赛事,4106,COMEDY
4621. 吸引,413,COMEDY,4621. 法律,337,TRAGEDY
4622. 寺庙,3945,TRAGEDY,4622. 张,786,COMEDY
4623. 公路,3394,COMEDY,4623. 肌肉,896,COMEDY
4624. 香气,1980,COMEDY,4624. 保护,76,COMEDY
4625. 参数,512,NEUTRAL,4625. 动机,3088,COMEDY
4626. 定义,367,NEUTRAL,4626. 树叶,2401,COMEDY
4627. 重要性,532,NEUTRAL,4627. 形状,718,COMEDY
4628. 去世,4987,TRAGEDY,4628. 糖醋,4404,COMEDY
4629. 劳动力,3330,NEUTRAL,4629. 桥梁,3276,COMEDY
4630. 低,3951,TRAGEDY,4630. 提升,352,COMEDY
4631. 履行,2488,NEUTRAL,4631. 开拓,3298,COMEDY
4632. 认识,581,COMEDY,4632. 可持续性,2374,COMEDY
4633. 报告,456,NEUTRAL,4633. 极性,4713,TRAGEDY
4634. 大脑,1373,NEUTRAL,4634. 参观,1594,COMEDY
4635. 疫情,1670,TRAGEDY,4635. 致,2923,TRAGEDY
4636. 短期,3766,NEUTRAL,4636. 缺点,906,TRAGEDY
4637. 中年,3474,NEUTRAL,4637. 挑选,2468,COMEDY
4638. 皮肤,804,NEUTRAL,4638. 发送,1158,COMEDY
4639. 儿子,2623,COMEDY,4639. 供,1036,COMEDY
4640. 灵魂,2520,TRAGEDY,4640. 事实,1192,TRAGEDY
4641. 享用,1810,COMEDY,4641. 希望,173,COMEDY
4642. 类型,183,NEUTRAL,4642. 描述,138,COMEDY
4643. 家乡,3273,COMEDY,4643. 肉类,1783,COMEDY
4644. 撰写,799,NEUTRAL,4644. 队列,3756,TRAGEDY
4645. 字符串,435,NEUTRAL,4645. 摄取,4204,COMEDY
4646. 号码,2244,NEUTRAL,4646. 发音,2580,COMEDY
4647. 烤,663,COMEDY,4647. 陶瓷,3810,COMEDY
4648. 搭配,471,NEUTRAL,4648. 语音,517,COMEDY
4649. 溶液,2465,NEUTRAL,4649. 症状,714,TRAGEDY
4650. 方向,386,NEUTRAL,4650. 争吵,4734,TRAGEDY
4651. 后,3737,TRAGEDY,4651. 毛巾,3589,COMEDY
4652. 电影,171,COMEDY,4652. 李白,3283,TRAGEDY
4653. 书法,4040,TRAGEDY,4653. 个性,1290,COMEDY
4654. 账单,4619,TRAGEDY,4654. 大脑,1373,COMEDY
4655. 煸炒,3172,COMEDY,4655. 完善,1241,COMEDY
4656. 下去,2229,TRAGEDY,4656. 主语,2916,TRAGEDY
4657. 图形,1733,COMEDY,4657. 产品,51,COMEDY
4658. 原则,948,TRAGEDY,4658. 全麦,3380,COMEDY
4659. 对方,577,TRAGEDY,4659. 石油,3418,TRAGEDY
4660. 去,116,TRAGEDY,4660. 事项,801,TRAGEDY
4661. 有的,4500,TRAGEDY,4661. 凸显,4442,TRAGEDY
4662. 投资人,2363,COMEDY,4662. 科技,119,COMEDY
4663. 提,3264,TRAGEDY,4663. 电子,297,COMEDY
4664. 商户,4161,TRAGEDY,4664. 有利于,1983,COMEDY
4665. 件,4966,TRAGEDY,4665. 删除,1280,TRAGEDY
4666. 上班,4787,TRAGEDY,4666. 龙,2528,COMEDY
4667. 动手,4344,COMEDY,4667. 补充,1805,COMEDY
4668. 建模,3434,COMEDY,4668. 斐波,3677,TRAGEDY
4669. 粒,4298,COMEDY,4669. 秋天,2967,TRAGEDY
4670. 反馈,575,TRAGEDY,4670. 配菜,4614,COMEDY
4671. 注重,393,TRAGEDY,4671. 外界,3147,TRAGEDY
4672. 数列,1756,TRAGEDY,4672. 成功率,4516,COMEDY
4673. 倒入,868,COMEDY,4673. 登录,1906,COMEDY
4674. 推进,1296,COMEDY,4674. 续写,3687,COMEDY
4675. 词典,4308,TRAGEDY,4675. 著称,4868,COMEDY
4676. 旋律,1738,COMEDY,4676. 车辆,699,COMEDY
4677. 参与度,4153,COMEDY,4677. 音响,3261,COMEDY
4678. 碳,1181,TRAGEDY,4678. 迎来,3998,COMEDY
4679. 能够,38,COMEDY,4679. 进入,594,COMEDY
4680. 回答,170,TRAGEDY,4680. 品牌,160,COMEDY
4681. 创作,527,COMEDY,4681. 合同,707,TRAGEDY
4682. 扩大,973,COMEDY,4682. 控制器,2859,COMEDY
4683. 小红,616,COMEDY,4683. 旅游,279,COMEDY
4684. 洪水,2402,TRAGEDY,4684. 击败,4130,TRAGEDY
4685. 创新,228,COMEDY,4685. 货物,2357,TRAGEDY
4686. 主人,1483,COMEDY,4686. 硬币,3165,COMEDY
4687. 字,460,COMEDY,4687. 心理,304,TRAGEDY
4688. 看到,346,COMEDY,4688. 审理,4503,TRAGEDY
4689. 制定,221,COMEDY,4689. 装修,764,COMEDY
4690. 价,3539,COMEDY,4690. 大小,486,COMEDY
4691. 小王,3880,COMEDY,4691. 细节,474,TRAGEDY
4692. 舒适性,4461,COMEDY,4692. 倒入,868,TRAGEDY
4693. 租金,3036,TRAGEDY,4693. 节日,1324,COMEDY
4694. 心情,1152,COMEDY,4694. 范围,391,TRAGEDY
4695. 旅,1873,COMEDY,4695. 骨头,4653,TRAGEDY
4696. 荷兰,4677,COMEDY,4696. 乘坐,2501,COMEDY
4697. 指标,931,COMEDY,4697. 成果,997,COMEDY
4698. 竞赛,3636,COMEDY,4698. 覆盖,1284,COMEDY
4699. 紫外线,3865,TRAGEDY,4699. 困扰,2641,TRAGEDY
4700. 战争,1378,TRAGEDY,4700. 搭配,471,COMEDY
4701. 散步,1497,COMEDY,4701. 回归,1745,COMEDY
4702. 出血,4793,TRAGEDY,4702. 见证,4816,TRAGEDY
4703. 余数,4536,COMEDY,4703. 纳入,4724,TRAGEDY
4704. 牛奶,745,COMEDY,4704. 地图,1664,COMEDY
4705. 风险,201,TRAGEDY,4705. 选用,1851,COMEDY
4706. 开发,191,COMEDY,4706. 办理,4172,TRAGEDY
4707. 生物体,4305,COMEDY,4707. 培养,606,COMEDY
4708. 稿,4188,COMEDY,4708. 海岸,4577,COMEDY
4709. 闰年,2318,COMEDY,4709. 逃避,4704,TRAGEDY
4710. 穿,1609,COMEDY,4710. 甜味,4761,COMEDY
4711. 爱心,3680,COMEDY,4711. 帮,243,COMEDY
4712. 麻烦,3304,TRAGEDY,4712. 垃圾,341,TRAGEDY
4713. 外观,1067,COMEDY,4713. 翅膀,2500,COMEDY
4714. 质,1894,TRAGEDY,4714. 便利,1690,COMEDY
4715. 集中,1120,TRAGEDY,4715. 战争,1378,TRAGEDY
4716. 部件,2910,COMEDY,4716. 机关,2776,TRAGEDY
4717. 菜品,960,COMEDY,4717. 节能,1513,COMEDY
4718. 柔韧性,3944,COMEDY,4718. 计算器,2239,COMEDY
4719. 豆,4812,COMEDY,4719. 面霜,4598,COMEDY
4720. 编写,291,COMEDY,4720. 转型,1972,COMEDY
4721. 生效,3981,COMEDY,4721. 形容,3019,COMEDY
4722. 整合,2266,COMEDY,4722. 出版社,4413,COMEDY
4723. 在线,2568,COMEDY,4723. 占比,3477,COMEDY
4724. 经,3257,TRAGEDY,4724. 差,1355,TRAGEDY
4725. 穿越,2157,COMEDY,4725. 犯,4783,TRAGEDY
4726. 想想,4215,COMEDY,4726. 修理,3686,COMEDY
4727. 价值观,831,COMEDY,4727. 客房,3579,COMEDY
4728. 当代,4360,COMEDY,4728. 热身,4508,COMEDY
4729. 民间,3550,COMEDY,4729. 腿部,4613,COMEDY
4730. 养成,2113,COMEDY,4730. 表,655,COMEDY
4731. 什么,141,COMEDY,4731. 出来,647,COMEDY
4732. 陷入,2548,TRAGEDY,4732. 持,4505,COMEDY
4733. 维持,1005,COMEDY,4733. 谢,3285,COMEDY
4734. 导入,2558,COMEDY,4734. 陶醉,4827,COMEDY
4735. 忽视,1916,TRAGEDY,4735. 心里,4281,COMEDY
4736. 蛇,2972,TRAGEDY,4736. 旨,2224,COMEDY
4737. 演唱,4101,COMEDY,4737. 变动,4631,TRAGEDY
4738. 竞技,3206,COMEDY,4738. 利用,163,COMEDY
4739. 低于,3371,TRAGEDY,4739. 崩溃,3350,TRAGEDY
4740. 干涉,4224,TRAGEDY,4740. 窗,2867,COMEDY
4741. 必要,2362,TRAGEDY,4741. 涵盖,1442,TRAGEDY
4742. 语音,517,COMEDY,4742. 快乐,1252,COMEDY
4743. 血管,3544,TRAGEDY,4743. 文章,37,TRAGEDY
4744. 处罚,3629,TRAGEDY,4744. 区,1509,TRAGEDY
4745. 事故,1416,TRAGEDY,4745. 质疑,4597,TRAGEDY
4746. 门票,4109,COMEDY,4746. 半径,1542,TRAGEDY
4747. 海拔,2680,COMEDY,4747. 章节,2729,TRAGEDY
4748. 歌手,2763,COMEDY,4748. 离婚,3189,TRAGEDY
4749. 奖励,1174,COMEDY,4749. 咖啡店,3412,COMEDY
4750. 循环,635,COMEDY,4750. 预,2893,TRAGEDY
4751. 步行,2080,COMEDY,4751. 小时,654,TRAGEDY
4752. 光芒,2451,COMEDY,4752. 葡萄,2855,COMEDY
4753. 正义,3486,COMEDY,4753. 战略,1223,TRAGEDY
4754. 单词,336,COMEDY,4754. 中心,550,TRAGEDY
4755. 摩擦力,4418,COMEDY,4755. 标志,1216,TRAGEDY
4756. 乘法,3056,COMEDY,4756. 科普,1226,TRAGEDY
4757. 学校,697,COMEDY,4757. 狗,252,COMEDY
4758. 蛋白质,770,COMEDY,4758. 美景,1507,COMEDY
4759. 新郎,4850,COMEDY,4759. 回答,170,TRAGEDY
4760. 事业,995,COMEDY,4760. 感染,1498,TRAGEDY
4761. 力度,1681,COMEDY,4761. 四川,3887,TRAGEDY
4762. 神话,2437,COMEDY,4762. 空中,2741,TRAGEDY
4763. 正文,4374,COMEDY,4763. 长颈鹿,4435,COMEDY
4764. 鉴别,2291,COMEDY,4764. 我,3,TRAGEDY
4765. 咖啡因,3126,COMEDY,4765. 卖家,4152,TRAGEDY
4766. 有所,587,COMEDY,4766. 大于,1607,TRAGEDY
4767. 号,1565,COMEDY,4767. 智慧,861,COMEDY
4768. 平均数,3359,COMEDY,4768. 身边,1679,COMEDY
4769. 泥,4434,COMEDY,4769. 刷,4539,TRAGEDY
4770. 为准,4951,COMEDY,4770. 车身,4382,TRAGEDY
4771. 习惯,432,TRAGEDY,4771. 失业,3009,TRAGEDY
4772. 废物,2293,TRAGEDY,4772. 观众,774,COMEDY
4773. 美国,498,COMEDY,4773. 业主,4104,COMEDY
4774. 姿态,3255,COMEDY,4774. 欧洲,1399,COMEDY
4775. 映射,3270,TRAGEDY,4775. 远方,4206,TRAGEDY
4776. 门窗,4556,COMEDY,4776. 腹部,4433,COMEDY
4777. 唐朝,4860,COMEDY,4777. 利息,2593,COMEDY
4778. 吃饭,3855,COMEDY,4778. 导师,2828,COMEDY
4779. 形势,4140,TRAGEDY,4779. 摩尔,4238,COMEDY
4780. 负担,1721,TRAGEDY,4780. 净化,3074,COMEDY
4781. 春节,4470,COMEDY,4781. 留下,1132,TRAGEDY
4782. 占用,3102,TRAGEDY,4782. 关,4535,TRAGEDY
4783. 推行,4607,TRAGEDY,4783. 探索,267,COMEDY
4784. 蓝牙,4427,COMEDY,4784. 菠菜,4201,COMEDY
4785. 点,418,TRAGEDY,4785. 幸福,778,COMEDY
4786. 图书,4756,COMEDY,4786. 要点,1276,COMEDY
4787. 愿景,3402,COMEDY,4787. 汁,1502,COMEDY
4788. 教材,3710,COMEDY,4788. 如何,1543,COMEDY
4789. 看起来,2939,TRAGEDY,4789. 房子,1937,COMEDY
4790. 加速度,2307,COMEDY,4790. 列车,4843,COMEDY
4791. 备注,4968,COMEDY,4791. 大气,1294,COMEDY
4792. 显得,1836,TRAGEDY,4792. 饲养,2865,COMEDY
4793. 泡,2445,COMEDY,4793. 成就,1109,COMEDY
4794. 男孩,1709,COMEDY,4794. 终点,3657,TRAGEDY
4795. 产业,940,COMEDY,4795. 像,1410,COMEDY
4796. 仙人掌,3186,COMEDY,4796. 山脉,2366,COMEDY
4797. 出租车,3837,COMEDY,4797. 模仿,2708,COMEDY
4798. 深度,1175,TRAGEDY,4798. 零售,4042,COMEDY
4799. 病人,822,TRAGEDY,4799. 手册,2059,COMEDY
4800. 推理,788,TRAGEDY,4800. 头部,2507,TRAGEDY
4801. 薪酬,3785,COMEDY,4801. 涂,3265,COMEDY
4802. 损害,1807,TRAGEDY,4802. 时装,4149,COMEDY
4803. 里程,4920,COMEDY,4803. 小偷,4774,COMEDY
4804. 摩尔,4238,COMEDY,4804. 赢得,1634,COMEDY
4805. 防护,2714,COMEDY,4805. 身体,99,TRAGEDY
4806. 选举,4548,COMEDY,4806. 口感,477,COMEDY
4807. 变迁,4984,TRAGEDY,4807. 玩耍,1717,COMEDY
4808. 配菜,4614,COMEDY,4808. 南瓜,4272,COMEDY
4809. 家居,559,COMEDY,4809. 讲座,4134,TRAGEDY
4810. 番茄,1444,COMEDY,4810. 医生,164,TRAGEDY
4811. 腹部,4433,COMEDY,4811. 询问,1524,TRAGEDY
4812. 展览,2253,COMEDY,4812. 香味,2388,COMEDY
4813. 迎接,2950,COMEDY,4813. 帮助,31,COMEDY
4814. 泰国,3449,COMEDY,4814. 预定,4346,COMEDY
